flight_id,flight_date,carrier_code,flight_number,origin_airport,dest_airport,route,scheduled_dep_time,departure_delay_minutes,arrival_delay_minutes,is_arr_on_time,is_dep_on_time,cancelled,cancellation_reason,diverted,air_time_minutes,distance_miles,taxi_out_minutes,taxi_in_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,month,day_of_week
fl_0000143,2024-04-21,AA,8527,ORD,SFO,ORD-SFO,17:30,21.0,24.0,0,0,0,,0,91.0,589,24,16,2.5,0.6,3.1,12.8,5.0,4,Sunday
fl_0000144,2024-03-28,WN,449,JFK,EWR,JFK-EWR,09:00,-9.0,-14.0,1,1,0,,0,139.0,886,12,14,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000145,2024-03-30,AA,8092,MIA,LAX,MIA-LAX,13:15,13.0,17.0,0,1,0,,0,128.0,830,22,16,6.5,1.7,7.0,0.8,1.0,3,Saturday
fl_0000146,2024-05-10,AS,964,MCO,EWR,MCO-EWR,21:45,-3.0,-5.0,1,1,0,,0,321.0,2259,25,11,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0000147,2024-01-23,WN,1812,MSP,PHL,MSP-PHL,12:15,16.0,23.0,0,0,0,,0,197.0,1494,17,13,3.6,3.7,10.4,4.8,0.5,1,Tuesday
fl_0000148,2024-06-18,WN,8577,SAN,SEA,SAN-SEA,11:00,13.0,4.0,1,1,0,,0,317.0,2451,29,13,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0000149,2024-01-21,DL,1283,FLL,LAX,FLL-LAX,08:00,1.0,2.0,1,1,0,,0,113.0,784,18,8,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000150,2024-06-02,DL,410,PHL,DFW,PHL-DFW,17:30,10.0,1.0,1,1,0,,0,122.0,762,13,18,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0000151,2024-03-04,DL,5119,DTW,JFK,DTW-JFK,14:45,4.0,4.0,1,1,0,,0,47.0,253,17,15,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000152,2024-01-21,WN,4449,MSP,ATL,MSP-ATL,19:15,10.0,4.0,1,1,0,,0,263.0,1877,10,11,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000153,2024-02-07,DL,6870,BWI,BOS,BWI-BOS,18:30,4.0,-3.0,1,1,0,,0,236.0,1722,14,8,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0000154,2024-03-18,WN,8905,IAH,DTW,IAH-DTW,18:45,11.0,2.0,1,1,0,,0,124.0,790,19,8,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000155,2024-05-28,UA,8818,SAN,LAS,SAN-LAS,10:30,-9.0,-5.0,1,1,0,,0,161.0,1049,28,14,0.0,0.0,0.0,0.0,0.0,5,Tuesday
fl_0000156,2024-03-07,DL,2363,IAH,SLC,IAH-SLC,07:00,9.0,3.0,1,1,0,,0,290.0,1960,34,14,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000157,2024-03-07,AS,8079,PHX,ORD,PHX-ORD,06:30,6.0,9.0,1,1,0,,0,272.0,2036,18,14,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000158,2024-06-21,UA,5411,BWI,DEN,BWI-DEN,06:00,35.0,43.0,0,0,0,,0,156.0,1124,18,15,0.6,4.9,3.7,25.6,8.2,6,Friday
fl_0000159,2024-06-06,AA,6426,PHX,LGA,PHX-LGA,20:15,-10.0,-20.0,1,1,0,,0,168.0,1203,33,11,0.0,0.0,0.0,0.0,0.0,6,Thursday
fl_0000160,2024-01-21,UA,1765,DEN,CLT,DEN-CLT,10:15,-14.0,-10.0,1,1,0,,0,247.0,1834,20,7,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000161,2024-04-06,AA,5693,IAH,LAX,IAH-LAX,08:45,22.0,23.0,0,0,0,,0,287.0,1950,33,16,9.9,0.6,2.9,8.6,1.0,4,Saturday
fl_0000162,2024-05-24,AA,8756,SAN,MCO,SAN-MCO,09:30,-6.0,-6.0,1,1,0,,0,119.0,790,15,9,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0000163,2024-06-05,DL,391,ORD,BWI,ORD-BWI,10:45,24.0,27.0,0,0,0,,0,175.0,1231,28,11,4.8,5.7,1.1,11.8,3.6,6,Wednesday
fl_0000164,2024-01-15,AA,1259,IAH,DTW,IAH-DTW,13:00,-14.0,-21.0,1,1,0,,0,107.0,723,25,10,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000165,2024-02-03,DL,3453,ATL,BOS,ATL-BOS,20:15,-12.0,-16.0,1,1,0,,0,157.0,1050,14,13,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000166,2024-02-20,NK,1494,LAX,SFO,LAX-SFO,08:45,44.0,53.0,0,0,0,,0,56.0,289,26,9,4.2,13.2,17.1,7.7,10.7,2,Tuesday
fl_0000167,2024-05-11,B6,785,FLL,ATL,FLL-ATL,10:30,7.0,-1.0,1,1,0,,0,374.0,2529,31,17,0.0,0.0,0.0,0.0,0.0,5,Saturday
fl_0000168,2024-04-14,UA,8573,LAS,MIA,LAS-MIA,20:00,6.0,2.0,1,1,0,,0,304.0,2366,15,11,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000169,2024-01-05,UA,4848,LAX,LGA,LAX-LGA,06:00,-8.0,-15.0,1,1,0,,0,342.0,2301,18,15,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0000170,2024-02-26,WN,8647,SFO,MSP,SFO-MSP,16:30,-7.0,-17.0,1,1,0,,0,238.0,1579,29,14,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0000171,2024-06-05,G4,2254,PHL,LAS,PHL-LAS,11:15,11.0,2.0,1,1,0,,0,230.0,1574,21,18,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0000172,2024-02-24,DL,3935,MCO,CLT,MCO-CLT,06:00,-1.0,-2.0,1,1,0,,0,166.0,1060,10,8,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000173,2024-06-12,DL,5258,BWI,SFO,BWI-SFO,06:15,-3.0,-4.0,1,1,0,,0,236.0,1684,13,12,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0000174,2024-05-13,B6,754,EWR,MCO,EWR-MCO,20:15,57.0,62.0,0,0,0,,0,239.0,1609,16,10,11.2,0.4,5.6,7.8,37.1,5,Monday
fl_0000175,2024-05-10,UA,7163,FLL,CLT,FLL-CLT,16:15,4.0,2.0,1,1,0,,0,154.0,1091,12,12,0.0,0.0,0.0,0.0,0.0,5,Friday
fl_0000176,2024-03-24,WN,2325,PHL,SLC,PHL-SLC,10:30,11.0,9.0,1,1,0,,0,175.0,1145,30,17,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0000177,2024-05-05,AS,1912,SAN,MCO,SAN-MCO,13:45,5.0,7.0,1,1,0,,0,245.0,1869,33,14,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0000178,2024-02-07,F9,2608,IAD,PHX,IAD-PHX,08:30,-2.0,-1.0,1,1,0,,0,236.0,1691,14,19,0.0,0.0,0.0,0.0,0.0,2,Wednesday
fl_0000179,2024-06-18,WN,4878,SLC,PHL,SLC-PHL,22:30,-9.0,-10.0,1,1,0,,0,351.0,2467,19,12,0.0,0.0,0.0,0.0,0.0,6,Tuesday
fl_0000180,2024-03-21,AA,3810,DFW,ATL,DFW-ATL,19:00,-7.0,-10.0,1,1,0,,0,305.0,2367,13,17,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000181,2024-02-17,NK,6028,ORD,IAD,ORD-IAD,22:30,11.0,14.0,1,1,0,,0,347.0,2347,28,17,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000182,2024-01-23,WN,6948,IAD,DFW,IAD-DFW,21:30,67.0,73.0,0,0,0,,0,206.0,1506,17,11,8.7,35.8,2.8,4.0,21.7,1,Tuesday
fl_0000183,2024-01-11,NK,1679,SFO,PHL,SFO-PHL,10:45,13.0,22.0,0,1,0,,0,214.0,1466,33,16,2.0,3.5,4.9,3.6,8.0,1,Thursday
fl_0000184,2024-01-27,WN,351,IAH,FLL,IAH-FLL,10:15,17.0,23.0,0,0,0,,0,202.0,1519,23,15,9.4,0.2,8.3,5.1,0.1,1,Saturday
fl_0000185,2024-05-13,AS,2218,MSP,DFW,MSP-DFW,15:30,0.0,,0,1,0,,1,353.0,2542,16,9,0.0,45.0,20.0,0.0,0.0,5,Monday
fl_0000186,2024-06-19,DL,741,PHL,ATL,PHL-ATL,06:00,7.0,5.0,1,1,0,,0,46.0,250,25,15,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0000187,2024-03-08,DL,3315,PHX,BOS,PHX-BOS,14:45,12.0,10.0,1,1,0,,0,165.0,1112,29,5,0.0,0.0,0.0,0.0,0.0,3,Friday
fl_0000188,2024-01-26,DL,6516,JFK,ORD,JFK-ORD,22:00,5.0,9.0,1,1,0,,0,123.0,809,34,5,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0000189,2024-02-25,DL,2343,SAN,JFK,SAN-JFK,09:30,-3.0,-9.0,1,1,0,,0,123.0,770,13,19,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000190,2024-04-14,DL,2658,LGA,LAX,LGA-LAX,09:30,-15.0,-23.0,1,1,0,,0,278.0,1867,20,8,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000191,2024-02-24,AA,7627,BWI,JFK,BWI-JFK,14:45,11.0,7.0,1,1,0,,0,193.0,1413,33,5,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000192,2024-05-09,WN,4242,LAS,CLT,LAS-CLT,10:00,-1.0,-4.0,1,1,0,,0,186.0,1368,28,17,0.0,0.0,0.0,0.0,0.0,5,Thursday
fl_0000193,2024-01-21,B6,2604,PHX,MCO,PHX-MCO,09:30,47.0,50.0,0,0,0,,0,106.0,679,32,15,13.0,15.6,2.2,17.6,1.7,1,Sunday
fl_0000194,2024-01-31,F9,291,FLL,IAD,FLL-IAD,12:45,4.0,8.0,1,1,0,,0,108.0,678,13,18,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000195,2024-06-26,AA,7220,ORD,LGA,ORD-LGA,18:30,-4.0,-8.0,1,1,0,,0,365.0,2543,33,11,0.0,0.0,0.0,0.0,0.0,6,Wednesday
fl_0000196,2024-05-05,AA,7870,SLC,BWI,SLC-BWI,06:00,-6.0,-2.0,1,1,0,,0,210.0,1404,22,6,0.0,0.0,0.0,0.0,0.0,5,Sunday
fl_0000197,2024-03-21,DL,1913,LAS,LGA,LAS-LGA,20:00,11.0,12.0,1,1,0,,0,206.0,1535,26,18,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000198,2024-03-09,WN,3810,LAS,SFO,LAS-SFO,18:00,-7.0,-16.0,1,1,0,,0,312.0,2292,30,8,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000199,2024-03-02,B6,1268,IAD,IAH,IAD-IAH,18:45,-1.0,-11.0,1,1,0,,0,86.0,551,13,12,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000200,2024-01-13,NK,1547,DEN,DTW,DEN-DTW,21:30,-1.0,0.0,1,1,0,,0,264.0,1894,34,15,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000201,2024-04-07,AS,1159,EWR,JFK,EWR-JFK,06:45,-2.0,1.0,1,1,0,,0,336.0,2592,17,16,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000202,2024-01-15,DL,5127,DEN,SAN,DEN-SAN,20:30,-13.0,-16.0,1,1,0,,0,97.0,613,28,14,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000203,2024-06-20,UA,8916,DTW,DFW,DTW-DFW,11:45,-9.0,-19.0,1,1,0,,0,98.0,645,27,6,0.0,0.0,0.0,0.0,0.0,6,Thursday
fl_0000204,2024-02-19,AA,883,PHL,DFW,PHL-DFW,09:45,-9.0,-15.0,1,1,0,,0,123.0,877,21,16,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0000205,2024-05-08,DL,3028,ATL,MCO,ATL-MCO,18:45,5.0,-5.0,1,1,0,,0,213.0,1607,21,11,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0000206,2024-02-29,WN,2835,JFK,FLL,JFK-FLL,17:45,24.0,30.0,0,0,0,,0,233.0,1608,32,8,0.1,2.6,25.6,0.2,1.6,2,Thursday
fl_0000207,2024-06-06,DL,3876,BWI,IAD,BWI-IAD,13:30,9.0,4.0,1,1,0,,0,167.0,1135,28,5,0.0,0.0,0.0,0.0,0.0,6,Thursday
fl_0000208,2024-02-18,DL,5939,DEN,DFW,DEN-DFW,13:00,-15.0,-13.0,1,1,0,,0,192.0,1392,34,13,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000209,2024-03-03,AA,5183,SFO,DTW,SFO-DTW,19:30,-11.0,-21.0,1,1,0,,0,299.0,2261,32,12,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0000210,2024-02-16,AA,2073,LGA,ORD,LGA-ORD,19:15,-5.0,-4.0,1,1,0,,0,82.0,471,16,7,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000211,2024-01-28,AA,7887,MIA,LAX,MIA-LAX,20:30,81.0,82.0,0,0,0,,0,101.0,618,32,10,11.8,32.9,11.6,3.7,22.1,1,Sunday
fl_0000212,2024-06-03,UA,1779,PHX,DTW,PHX-DTW,14:45,-3.0,-13.0,1,1,0,,0,227.0,1586,24,6,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0000213,2024-04-25,DL,5469,FLL,IAH,FLL-IAH,07:30,-9.0,-12.0,1,1,0,,0,179.0,1257,16,14,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0000214,2024-02-25,DL,3543,MIA,BWI,MIA-BWI,17:00,-14.0,-16.0,1,1,0,,0,288.0,1914,28,18,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000215,2024-02-11,AA,3084,MIA,FLL,MIA-FLL,17:30,8.0,2.0,1,1,0,,0,326.0,2451,21,17,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000216,2024-02-26,DL,481,SEA,LAS,SEA-LAS,20:30,-10.0,-12.0,1,1,0,,0,78.0,446,34,6,0.0,0.0,0.0,0.0,0.0,2,Monday
fl_0000217,2024-04-21,G4,7600,LAX,LGA,LAX-LGA,08:15,12.0,10.0,1,1,0,,0,278.0,1863,18,5,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000218,2024-01-09,WN,5140,IAD,LGA,IAD-LGA,16:45,13.0,12.0,1,1,0,,0,282.0,2015,33,9,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0000219,2024-01-09,AA,4921,LAX,DTW,LAX-DTW,08:30,2.0,-1.0,1,1,0,,0,239.0,1663,31,16,0.0,0.0,0.0,0.0,0.0,1,Tuesday
fl_0000220,2024-04-24,AA,2903,BOS,JFK,BOS-JFK,13:30,-13.0,-17.0,1,1,0,,0,283.0,2086,34,11,0.0,0.0,0.0,0.0,0.0,4,Wednesday
fl_0000221,2024-04-13,WN,1559,MCO,IAH,MCO-IAH,15:15,-13.0,-15.0,1,1,0,,0,263.0,2036,10,18,0.0,0.0,0.0,0.0,0.0,4,Saturday
fl_0000222,2024-04-04,B6,5927,BOS,JFK,BOS-JFK,15:00,0.0,1.0,1,1,0,,0,219.0,1621,20,8,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0000223,2024-02-27,UA,6204,LAS,PHX,LAS-PHX,12:15,46.0,55.0,0,0,0,,0,49.0,274,19,11,13.7,4.6,19.9,12.9,3.9,2,Tuesday
fl_0000224,2024-03-07,DL,4182,DFW,DTW,DFW-DTW,06:30,-6.0,-9.0,1,1,0,,0,125.0,845,32,11,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000225,2024-01-28,NK,7156,FLL,BWI,FLL-BWI,12:00,4.0,8.0,1,1,0,,0,323.0,2426,14,11,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000226,2024-05-27,UA,6303,IAH,SFO,IAH-SFO,20:00,4.0,-6.0,1,1,0,,0,58.0,333,11,9,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0000227,2024-05-06,WN,909,EWR,PHX,EWR-PHX,17:30,5.0,9.0,1,1,0,,0,108.0,726,11,14,0.0,0.0,0.0,0.0,0.0,5,Monday
fl_0000228,2024-03-14,WN,7376,LAX,DFW,LAX-DFW,08:30,1.0,-4.0,1,1,0,,0,188.0,1222,21,17,0.0,0.0,0.0,0.0,0.0,3,Thursday
fl_0000229,2024-04-28,DL,3967,ORD,CLT,ORD-CLT,18:45,3.0,-6.0,1,1,0,,0,201.0,1465,31,15,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000230,2024-01-14,DL,2358,BWI,IAD,BWI-IAD,10:30,,,0,0,1,Carrier,0,311.0,2122,30,19,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000231,2024-01-14,AA,5025,SLC,MSP,SLC-MSP,22:00,-12.0,-19.0,1,1,0,,0,249.0,1795,10,9,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000232,2024-02-06,DL,6564,SAN,EWR,SAN-EWR,16:30,-10.0,-7.0,1,1,0,,0,173.0,1163,31,13,0.0,0.0,0.0,0.0,0.0,2,Tuesday
fl_0000233,2024-01-10,DL,3065,SLC,LAS,SLC-LAS,06:15,-14.0,-10.0,1,1,0,,0,215.0,1573,13,9,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000234,2024-01-06,DL,7214,MIA,IAD,MIA-IAD,10:00,17.0,18.0,0,0,0,,0,303.0,2287,12,6,0.8,6.5,2.2,1.8,6.8,1,Saturday
fl_0000235,2024-02-10,AS,8523,BOS,SFO,BOS-SFO,18:45,9.0,11.0,1,1,0,,0,328.0,2216,12,12,0.0,0.0,0.0,0.0,0.0,2,Saturday
fl_0000236,2024-02-04,B6,7689,LAX,LGA,LAX-LGA,10:45,11.0,12.0,1,1,0,,0,56.0,290,17,5,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000237,2024-05-15,AA,4549,MIA,SAN,MIA-SAN,22:30,5.0,9.0,1,1,0,,0,313.0,2346,22,18,0.0,0.0,0.0,0.0,0.0,5,Wednesday
fl_0000238,2024-02-11,B6,4504,IAD,IAH,IAD-IAH,13:30,5.0,4.0,1,1,0,,0,326.0,2446,29,10,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000239,2024-01-06,DL,2865,BOS,LGA,BOS-LGA,22:30,-6.0,-12.0,1,1,0,,0,248.0,1644,17,14,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000240,2024-05-13,DL,7890,SLC,SAN,SLC-SAN,16:45,6.0,,0,1,0,,1,159.0,1164,11,19,0.0,45.0,20.0,0.0,0.0,5,Monday
fl_0000241,2024-01-06,WN,4283,CLT,MIA,CLT-MIA,17:00,6.0,10.0,1,1,0,,0,344.0,2456,19,8,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000242,2024-04-23,DL,8527,JFK,PHX,JFK-PHX,19:15,0.0,-2.0,1,1,0,,0,50.0,277,13,10,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000243,2024-06-09,AS,4430,LAS,IAH,LAS-IAH,10:30,23.0,23.0,0,0,0,,0,242.0,1695,13,10,1.8,3.2,2.1,4.1,11.8,6,Sunday
fl_0000244,2024-02-25,AA,495,LGA,FLL,LGA-FLL,17:15,-4.0,-2.0,1,1,0,,0,181.0,1167,31,18,0.0,0.0,0.0,0.0,0.0,2,Sunday
fl_0000245,2024-01-10,UA,6119,JFK,IAH,JFK-IAH,17:00,52.0,59.0,0,0,0,,0,155.0,985,34,18,4.6,18.8,8.8,12.3,14.5,1,Wednesday
fl_0000246,2024-03-25,DL,2282,PHL,DEN,PHL-DEN,21:45,7.0,9.0,1,1,0,,0,195.0,1340,11,17,0.0,0.0,0.0,0.0,0.0,3,Monday
fl_0000247,2024-04-21,B6,7179,LGA,SEA,LGA-SEA,21:15,-4.0,-3.0,1,1,0,,0,223.0,1493,34,19,0.0,0.0,0.0,0.0,0.0,4,Sunday
fl_0000248,2024-01-13,B6,6401,MCO,LAS,MCO-LAS,07:30,-6.0,-6.0,1,1,0,,0,284.0,2137,14,17,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000249,2024-02-01,B6,5722,MSP,SEA,MSP-SEA,14:00,-8.0,-4.0,1,1,0,,0,140.0,962,23,12,0.0,0.0,0.0,0.0,0.0,2,Thursday
fl_0000250,2024-05-08,WN,4166,BOS,ATL,BOS-ATL,17:45,14.0,17.0,0,1,0,,0,249.0,1665,32,15,2.1,0.8,1.5,2.2,10.3,5,Wednesday
fl_0000251,2024-04-19,AA,6333,CLT,LAX,CLT-LAX,08:15,37.0,37.0,0,0,0,,0,273.0,1823,21,19,0.9,2.1,1.2,8.1,24.7,4,Friday
fl_0000252,2024-01-08,DL,1962,MIA,JFK,MIA-JFK,19:00,-15.0,-19.0,1,1,0,,0,270.0,1825,33,8,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000253,2024-01-10,UA,7760,CLT,BWI,CLT-BWI,20:15,1.0,-7.0,1,1,0,,0,196.0,1471,13,19,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000254,2024-01-17,DL,7977,JFK,IAH,JFK-IAH,10:45,12.0,5.0,1,1,0,,0,266.0,1823,32,5,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000255,2024-01-07,AS,2066,FLL,LAX,FLL-LAX,16:15,-6.0,-14.0,1,1,0,,0,199.0,1376,33,12,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000256,2024-02-23,NK,5528,IAD,CLT,IAD-CLT,07:00,2.0,-4.0,1,1,0,,0,88.0,596,10,9,0.0,0.0,0.0,0.0,0.0,2,Friday
fl_0000257,2024-06-10,DL,2277,LAS,SAN,LAS-SAN,19:00,-8.0,-17.0,1,1,0,,0,51.0,276,34,14,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0000258,2024-01-26,NK,6004,ORD,FLL,ORD-FLL,12:00,-6.0,-6.0,1,1,0,,0,86.0,577,11,16,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0000259,2024-03-12,AS,2591,EWR,LAX,EWR-LAX,21:45,-13.0,-22.0,1,1,0,,0,196.0,1315,30,19,0.0,0.0,0.0,0.0,0.0,3,Tuesday
fl_0000260,2024-03-24,WN,2780,PHX,ORD,PHX-ORD,21:45,-3.0,-10.0,1,1,0,,0,136.0,906,16,17,0.0,0.0,0.0,0.0,0.0,3,Sunday
fl_0000261,2024-01-29,AA,564,MSP,LAS,MSP-LAS,06:15,,,0,0,1,Weather,0,170.0,1183,12,13,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000262,2024-01-15,WN,5323,JFK,DTW,JFK-DTW,08:15,-9.0,-6.0,1,1,0,,0,112.0,725,17,13,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000263,2024-04-01,AA,5647,FLL,SAN,FLL-SAN,11:45,6.0,8.0,1,1,0,,0,270.0,2005,13,7,0.0,0.0,0.0,0.0,0.0,4,Monday
fl_0000264,2024-04-25,NK,5310,LAS,ATL,LAS-ATL,06:30,-2.0,-6.0,1,1,0,,0,152.0,1024,31,19,0.0,0.0,0.0,0.0,0.0,4,Thursday
fl_0000265,2024-04-09,DL,349,PHX,DTW,PHX-DTW,19:30,-11.0,-20.0,1,1,0,,0,250.0,1799,22,15,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000266,2024-01-18,DL,8868,IAH,EWR,IAH-EWR,11:30,19.0,22.0,0,0,0,,0,284.0,2019,22,19,0.5,9.8,5.0,5.6,1.1,1,Thursday
fl_0000267,2024-06-08,UA,5977,CLT,IAD,CLT-IAD,06:45,4.0,8.0,1,1,0,,0,296.0,2079,17,13,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0000268,2024-04-09,NK,3742,SEA,MIA,SEA-MIA,10:45,-13.0,-20.0,1,1,0,,0,199.0,1393,22,9,0.0,0.0,0.0,0.0,0.0,4,Tuesday
fl_0000269,2024-06-09,UA,4293,LGA,SEA,LGA-SEA,07:15,-8.0,-17.0,1,1,0,,0,123.0,865,11,10,0.0,0.0,0.0,0.0,0.0,6,Sunday
fl_0000270,2024-01-27,DL,1069,LAX,BOS,LAX-BOS,21:00,-11.0,-11.0,1,1,0,,0,98.0,678,28,15,0.0,0.0,0.0,0.0,0.0,1,Saturday
fl_0000271,2024-01-24,B6,7902,FLL,ORD,FLL-ORD,09:30,12.0,4.0,1,1,0,,0,273.0,2022,22,8,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000272,2024-03-20,DL,7249,DEN,DTW,DEN-DTW,12:45,-6.0,-6.0,1,1,0,,0,99.0,658,14,5,0.0,0.0,0.0,0.0,0.0,3,Wednesday
fl_0000273,2024-03-30,UA,2097,IAD,DTW,IAD-DTW,16:00,-15.0,-12.0,1,1,0,,0,248.0,1735,29,13,0.0,0.0,0.0,0.0,0.0,3,Saturday
fl_0000274,2024-06-14,AA,822,PHL,BWI,PHL-BWI,09:30,-12.0,-15.0,1,1,0,,0,87.0,585,34,19,0.0,0.0,0.0,0.0,0.0,6,Friday
fl_0000275,2024-01-04,WN,5888,DEN,IAH,DEN-IAH,11:45,-2.0,0.0,1,1,0,,0,286.0,1951,22,17,0.0,0.0,0.0,0.0,0.0,1,Thursday
fl_0000276,2024-06-15,WN,507,MCO,ATL,MCO-ATL,11:15,12.0,11.0,1,1,0,,0,241.0,1712,32,9,0.0,0.0,0.0,0.0,0.0,6,Saturday
fl_0000277,2024-05-11,WN,2339,SFO,PHX,SFO-PHX,07:30,17.0,21.0,0,0,0,,0,210.0,1482,16,18,4.6,9.3,2.1,3.8,1.2,5,Saturday
fl_0000278,2024-01-08,UA,7284,SEA,BOS,SEA-BOS,16:00,12.0,11.0,1,1,0,,0,182.0,1213,14,16,0.0,0.0,0.0,0.0,0.0,1,Monday
fl_0000279,2024-04-03,DL,3325,LGA,SFO,LGA-SFO,21:30,11.0,17.0,0,1,0,,0,161.0,1173,25,11,5.4,0.4,0.8,0.4,10.0,4,Wednesday
fl_0000280,2024-01-24,WN,405,EWR,IAD,EWR-IAD,10:15,,,0,0,1,Weather,0,145.0,1031,27,9,0.0,0.0,0.0,0.0,0.0,1,Wednesday
fl_0000281,2024-06-14,AA,5503,SAN,DTW,SAN-DTW,18:30,2.0,5.0,1,1,0,,0,233.0,1783,28,7,0.0,0.0,0.0,0.0,0.0,6,Friday
fl_0000282,2024-01-19,F9,2294,BOS,SAN,BOS-SAN,11:15,-10.0,-8.0,1,1,0,,0,381.0,2587,12,17,0.0,0.0,0.0,0.0,0.0,1,Friday
fl_0000283,2024-01-07,HA,3051,DFW,JFK,DFW-JFK,16:30,-6.0,-6.0,1,1,0,,0,101.0,697,19,9,0.0,0.0,0.0,0.0,0.0,1,Sunday
fl_0000284,2024-06-20,DL,3435,DTW,BOS,DTW-BOS,14:00,34.0,34.0,0,0,0,,0,324.0,2406,25,11,1.7,0.9,13.9,11.0,6.6,6,Thursday
fl_0000285,2024-06-24,UA,8390,BWI,SAN,BWI-SAN,12:15,10.0,9.0,1,1,0,,0,147.0,1085,14,13,0.0,0.0,0.0,0.0,0.0,6,Monday
fl_0000286,2024-01-14,AS,737,SLC,CLT,SLC-CLT,11:15,12.0,16.0,0,1,0,,0,75.0,468,21,6,0.0,0.0,0.0,0.0,0.0,1,Sunday
