ticker,trading_date,open_price,high_price,low_price,close_price,adj_close_price,volume,daily_return_pct,trading_value_usd,year_month,ma_50,volatility_30d
MSFT,2023-04-03,438.26,443.48,436.75,437.29,437.29,19768837,0.48,8644714731.73,2023-04,441.21,1.91
MSFT,2023-04-04,431.92,434.01,425.54,432.98,432.98,12049802,-0.99,5217323269.96,2023-04,440.71,1.87
MSFT,2023-04-05,432.19,434.92,430.38,430.95,430.95,11393040,-0.47,4909830588.0,2023-04,439.52,1.75
MSFT,2023-04-06,432.96,437.17,430.68,432.47,432.47,8832578,0.35,3819825007.66,2023-04,438.67,1.74
MSFT,2023-04-07,432.82,438.62,430.7,432.95,432.95,12970819,0.11,5615716086.05,2023-04,437.65,1.72
MSFT,2023-04-10,431.46,437.88,428.01,433.38,433.38,9453231,0.1,4096841250.78,2023-04,436.5,1.71
MSFT,2023-04-11,439.37,445.31,435.85,437.46,437.46,9383149,0.94,4104752361.54,2023-04,435.57,1.73
MSFT,2023-04-12,462.21,468.07,457.58,461.76,461.76,14655604,5.56,6767371703.04,2023-04,435.77,2.16
MSFT,2023-04-13,474.24,478.97,467.18,474.33,474.33,7673632,2.72,3639833866.56,2023-04,436.25,2.22
MSFT,2023-04-14,487.74,489.09,481.28,486.8,486.8,7174610,2.63,3492600148.0,2023-04,437.86,2.21
MSFT,2023-04-17,494.5,500.83,485.86,492.5,492.5,2206850,1.17,1086873625.0,2023-04,440.29,2.13
MSFT,2023-04-18,504.53,512.08,500.23,503.2,503.2,27536822,2.17,13856528830.4,2023-04,442.84,2.14
MSFT,2023-04-19,492.49,493.63,490.67,491.25,491.25,11577987,-2.37,5687686113.75,2023-04,445.45,2.09
MSFT,2023-04-20,495.1,498.88,490.85,495.11,495.11,15881275,0.78,7862978065.25,2023-04,448.65,2.02
MSFT,2023-04-21,500.59,503.21,498.46,499.88,499.88,12507136,0.96,6252067143.68,2023-04,452.38,1.96
MSFT,2023-04-24,505.96,507.85,499.04,505.15,505.15,23342646,1.05,11791537626.9,2023-04,457.18,1.62
MSFT,2023-04-25,510.66,515.72,505.37,509.75,509.75,3403115,0.91,1734737871.25,2023-04,462.06,1.62
MSFT,2023-04-26,523.7,532.84,517.62,525.65,525.65,23007491,3.12,12093887644.15,2023-04,467.34,1.67
MSFT,2023-04-27,518.62,526.77,517.93,519.42,519.42,13345822,-1.19,6932086863.24,2023-04,471.87,1.74
MSFT,2023-04-28,530.3,535.31,527.96,530.79,530.79,11812296,2.19,6269848593.84,2023-04,476.65,1.75
MSFT,2023-05-01,518.62,526.75,517.82,519.69,519.69,10148198,-2.09,5273917018.62,2023-05,480.77,1.88
MSFT,2023-05-02,497.05,500.55,495.67,498.19,498.19,10186280,-4.14,5074702833.2,2023-05,484.03,2.16
MSFT,2023-05-03,502.51,508.17,496.29,500.96,500.96,20219428,0.56,10129124650.88,2023-05,487.53,2.14
MSFT,2023-05-04,487.27,488.43,480.01,487.64,487.64,5398469,-2.66,2632509423.16,2023-05,490.29,2.27
MSFT,2023-05-05,499.12,500.93,490.16,496.96,496.96,23283547,1.91,11570991517.12,2023-05,493.49,2.29
MSFT,2023-05-08,493.73,495.24,492.07,494.62,494.62,37663690,-0.47,18629214347.8,2023-05,496.56,2.3
MSFT,2023-05-09,515.48,517.72,507.84,516.14,516.14,17822515,4.35,9198912892.1,2023-05,500.49,2.44
MSFT,2023-05-10,515.34,518.32,509.36,514.75,514.75,6692017,-0.27,3444715750.75,2023-05,503.14,2.19
MSFT,2023-05-11,519.38,524.15,512.51,520.77,520.77,7606819,1.17,3961403130.63,2023-05,505.46,2.13
MSFT,2023-05-12,525.67,532.66,517.89,524.09,524.09,11544464,0.64,6050338137.76,2023-05,507.33,2.07
MSFT,2023-05-15,524.23,527.97,520.11,521.9,521.9,18596920,-0.42,9705732548.0,2023-05,508.8,2.07
MSFT,2023-05-16,518.09,522.55,512.77,517.99,517.99,11648750,-0.75,6033936012.5,2023-05,509.54,2.04
MSFT,2023-05-17,525.43,529.72,518.55,525.96,525.96,11582108,1.54,6091725523.68,2023-05,511.27,1.97
MSFT,2023-05-18,514.54,523.98,513.99,516.85,516.85,18173930,-1.73,9393195720.5,2023-05,512.36,2.02
MSFT,2023-05-19,512.09,517.3,508.85,513.37,513.37,24585260,-0.67,12621334926.2,2023-05,513.03,2.02
MSFT,2023-05-22,528.11,532.32,526.5,528.08,528.08,10989480,2.87,5803324598.4,2023-05,514.18,2.1
MSFT,2023-05-23,514.89,518.94,507.82,515.8,515.8,28353631,-2.33,14624802869.8,2023-05,514.48,2.17
MSFT,2023-05-24,520.75,523.74,515.29,521.96,521.96,21218676,1.19,11075300124.96,2023-05,514.3,2.07
MSFT,2023-05-25,536.01,540.78,535.3,535.92,535.92,14849735,2.67,7958269981.2,2023-05,515.12,2.13
MSFT,2023-05-26,534.21,542.09,533.34,534.78,534.78,13008614,-0.21,6956746594.92,2023-05,515.32,2.08
MSFT,2023-05-29,534.11,537.03,531.6,532.18,532.18,8359330,-0.49,4448668239.4,2023-05,515.95,2.02
MSFT,2023-05-30,521.09,522.5,514.39,520.47,520.47,16622177,-2.2,8651344463.19,2023-05,517.06,1.85
MSFT,2023-05-31,523.21,525.41,521.96,524.61,524.61,19967890,0.8,10475354772.9,2023-05,518.24,1.85
MSFT,2023-06-01,518.7,522.45,515.56,517.82,517.82,9586445,-1.29,4964052949.9,2023-06,519.75,1.76
MSFT,2023-06-02,526.96,534.1,519.4,528.08,528.08,6788016,1.98,3584615489.28,2023-06,521.31,1.76
MSFT,2023-06-05,530.48,535.1,526.42,530.84,530.84,13363629,0.52,7093948818.36,2023-06,523.12,1.75
MSFT,2023-06-06,517.15,522.3,512.93,518.78,518.78,21096660,-2.27,10944525274.8,2023-06,523.25,1.58
MSFT,2023-06-07,528.69,529.75,523.98,527.85,527.85,18532877,1.75,9782579124.45,2023-06,523.9,1.62
MSFT,2023-06-08,531.58,533.51,522.78,529.77,529.77,16573139,0.36,8779951848.03,2023-06,524.36,1.61
MSFT,2023-06-09,531.91,536.49,531.08,531.77,531.77,10783486,0.38,5734334350.22,2023-06,524.74,1.6
MSFT,2023-06-12,532.76,533.88,526.61,531.99,531.99,16428509,0.04,8739802502.91,2023-06,525.24,1.6
MSFT,2023-06-13,527.24,529.55,521.42,524.8,524.8,12064806,-1.35,6331610188.8,2023-06,525.58,1.62
MSFT,2023-06-14,539.73,545.16,535.55,540.35,540.35,21099967,2.96,11401367168.45,2023-06,526.3,1.72
MSFT,2023-06-15,537.32,543.83,533.39,537.38,537.38,37277663,-0.55,20032270542.94,2023-06,527.33,1.67
MSFT,2023-06-16,545.29,553.11,542.16,546.13,546.13,6923567,1.63,3781167645.71,2023-06,528.97,1.68
MSFT,2023-06-19,550.58,557.88,544.67,550.75,550.75,16710903,0.85,9203529827.25,2023-06,530.1,1.58
MSFT,2023-06-20,568.19,576.48,561.34,566.69,566.69,10199831,2.9,5780142229.39,2023-06,532.65,1.57
MSFT,2023-06-21,549.44,551.3,547.25,549.73,549.73,18732210,-2.99,10297657803.3,2023-06,534.03,1.74
MSFT,2023-06-22,548.76,554.71,539.66,546.52,546.52,31749005,-0.58,17351466212.6,2023-06,534.56,1.65
MSFT,2023-06-23,539.78,546.6,534.11,542.47,542.47,10454992,-0.74,5671519510.24,2023-06,534.95,1.66
MSFT,2023-06-26,534.71,540.11,526.73,535.49,535.49,28626162,-1.29,15329023489.38,2023-06,535.11,1.69
MSFT,2023-06-27,526.42,530.57,518.35,525.79,525.79,11421970,-1.81,6005557606.3,2023-06,535.38,1.66
MSFT,2023-06-28,522.23,530.59,514.45,523.62,523.62,27490893,-0.41,14394781392.66,2023-06,535.33,1.65
MSFT,2023-06-29,521.45,528.97,514.09,522.17,522.17,17336381,-0.28,9052538066.77,2023-06,535.55,1.63
MSFT,2023-06-30,503.37,511.53,501.51,504.28,504.28,16967562,-3.43,8556402165.36,2023-06,534.36,1.74
MSFT,2023-07-03,493.0,493.89,491.48,492.3,492.3,12268630,-2.38,6039846549.0,2023-07,532.43,1.79
MSFT,2023-07-04,500.31,503.18,498.31,499.94,499.94,15812583,1.55,7905342745.02,2023-07,531.49,1.78
MSFT,2023-07-05,503.84,509.5,497.97,503.79,503.79,8716594,0.77,4391332891.26,2023-07,530.29,1.74
MSFT,2023-07-06,497.39,502.95,488.48,495.06,495.06,13196182,-1.73,6532901860.92,2023-07,528.55,1.76
MSFT,2023-07-07,501.7,505.14,492.84,499.95,499.95,10233262,0.99,5116119336.9,2023-07,526.96,1.78
MSFT,2023-07-10,502.17,507.43,501.53,504.26,504.26,6099212,0.86,3075588643.12,2023-07,525.57,1.8
MSFT,2023-07-11,505.46,510.32,496.12,503.31,503.31,34611168,-0.19,17420146966.08,2023-07,524.5,1.78
MSFT,2023-07-12,503.86,511.06,502.92,505.22,505.22,6942581,0.38,3507530772.82,2023-07,522.74,1.63
MSFT,2023-07-13,499.1,505.99,497.86,500.67,500.67,18817237,-0.9,9421226048.79,2023-07,520.91,1.63
MSFT,2023-07-14,508.16,510.92,505.97,507.87,507.87,10470562,1.44,5317684322.94,2023-07,518.99,1.62
MSFT,2023-07-17,513.5,518.75,507.26,512.19,512.19,16741890,0.85,8575028639.1,2023-07,517.07,1.62
MSFT,2023-07-18,492.42,498.24,485.86,494.88,494.88,32818790,-3.38,16241362795.2,2023-07,513.48,1.57
MSFT,2023-07-19,504.88,507.71,495.08,502.49,502.49,28556429,1.54,14349320008.21,2023-07,511.11,1.54
MSFT,2023-07-20,491.98,495.56,488.83,491.13,491.13,6303348,-2.26,3095763303.24,2023-07,508.34,1.59
MSFT,2023-07-21,497.9,498.5,491.58,496.3,496.3,21757200,1.05,10798098360.0,2023-07,506.04,1.63
MSFT,2023-07-24,496.31,501.77,495.09,497.29,497.29,11990022,0.2,5962518040.38,2023-07,504.13,1.62
MSFT,2023-07-25,510.54,511.88,505.79,509.72,509.72,14173761,2.5,7224649456.92,2023-07,503.32,1.7
MSFT,2023-07-26,511.4,513.48,508.87,511.58,511.58,15960300,0.36,8164970274.0,2023-07,502.72,1.7
MSFT,2023-07-27,516.11,521.45,514.26,516.0,516.0,9332619,0.86,4815631404.0,2023-07,502.41,1.72
MSFT,2023-07-28,518.28,519.0,514.92,516.83,516.83,9986168,0.16,5161151207.44,2023-07,503.04,1.52
MSFT,2023-07-31,525.26,526.25,523.63,524.35,524.35,12024417,1.45,6305003053.95,2023-07,504.64,1.43
MSFT,2023-08-01,516.58,519.06,509.91,514.46,514.46,10768149,-1.89,5539781934.54,2023-08,505.37,1.48
MSFT,2023-08-02,527.96,535.65,522.47,525.44,525.44,11374642,2.13,5976691892.48,2023-08,506.45,1.54
MSFT,2023-08-03,495.09,504.41,493.68,497.04,497.04,22568500,-5.41,11217447240.0,2023-08,506.55,1.95
MSFT,2023-08-04,505.43,508.11,498.05,503.6,503.6,23239505,1.32,11703414718.0,2023-08,506.73,1.96
MSFT,2023-08-07,507.08,508.8,504.98,506.61,506.61,24449169,0.6,12386193507.09,2023-08,506.85,1.95
MSFT,2023-08-08,511.81,517.3,502.3,509.43,509.43,24033573,0.56,12243423093.39,2023-08,507.16,1.96
MSFT,2023-08-09,510.67,513.76,509.24,510.75,510.75,20348530,0.26,10393011697.5,2023-08,507.43,1.96
MSFT,2023-08-10,517.33,519.49,508.84,515.87,515.87,9735461,1.0,5022232266.07,2023-08,508.19,1.95
MSFT,2023-08-11,517.17,518.14,513.22,515.17,515.17,17583974,-0.13,9058735885.58,2023-08,508.56,1.93
MSFT,2023-08-14,527.29,528.96,522.25,527.62,527.62,6881183,2.42,3630649774.46,2023-08,509.33,1.99
MSFT,2023-08-15,525.04,530.57,522.37,527.01,527.01,16001231,-0.12,8432808749.31,2023-08,510.93,1.81
MSFT,2023-08-16,516.55,518.97,510.12,516.62,516.62,30979897,-1.97,16004834388.14,2023-08,511.64,1.86
MSFT,2023-08-17,511.14,518.64,508.37,512.42,512.42,20515765,-0.81,10512688301.3,2023-08,512.71,1.79
MSFT,2023-08-18,508.3,513.22,506.23,507.17,507.17,18070836,-1.02,9164985894.12,2023-08,513.25,1.8
MSFT,2023-08-21,508.49,513.76,501.62,510.61,510.61,22528571,0.68,11503313638.31,2023-08,513.92,1.8
NVDA,2023-01-03,119.18,120.1,117.52,119.08,119.08,13152070,3.55,1566148495.6,2023-01,119.08,
NVDA,2023-01-04,120.81,121.48,120.44,120.85,120.85,12070791,1.48,1458755092.35,2023-01,119.96,1.46
NVDA,2023-01-05,119.63,120.38,118.66,119.45,119.45,25348737,-1.16,3027906634.65,2023-01,119.79,2.36
NVDA,2023-01-06,123.35,124.54,122.47,122.75,122.75,15463014,2.76,1898084968.5,2023-01,120.53,2.06
NVDA,2023-01-09,122.95,123.75,121.83,123.36,123.36,10309601,0.49,1271792379.36,2023-01,121.1,1.86
NVDA,2023-01-10,123.71,125.51,122.78,123.53,123.53,24609833,0.14,3040052670.49,2023-01,121.5,1.75
NVDA,2023-01-11,124.62,126.46,123.33,124.41,124.41,12853397,0.71,1599091120.77,2023-01,121.92,1.6
NVDA,2023-01-12,121.4,121.59,120.84,121.43,121.43,31834609,-2.4,3865676570.87,2023-01,121.86,1.94
NVDA,2023-01-13,124.27,125.71,122.72,124.21,124.21,7455531,2.29,926051505.51,2023-01,122.12,1.89
NVDA,2023-01-16,126.92,128.85,126.13,127.55,127.55,14945056,2.69,1906241892.8,2023-01,122.66,1.87
NVDA,2023-01-17,127.21,127.91,126.07,127.51,127.51,31429034,-0.03,4007516125.34,2023-01,123.1,1.81
NVDA,2023-01-18,127.98,128.81,126.53,128.39,128.39,17422337,0.69,2236853847.43,2023-01,123.54,1.73
NVDA,2023-01-19,127.95,128.72,126.01,127.79,127.79,14308786,-0.47,1828519762.94,2023-01,123.87,1.7
NVDA,2023-01-20,127.58,128.27,126.78,127.83,127.83,7809854,0.03,998333636.82,2023-01,124.15,1.64
NVDA,2023-01-23,126.59,128.06,125.1,127.11,127.11,15052588,-0.56,1913334460.68,2023-01,124.35,1.62
NVDA,2023-01-24,125.86,127.75,124.1,126.08,126.08,4424165,-0.81,557798723.2,2023-01,124.46,1.61
NVDA,2023-01-25,125.09,125.74,124.23,125.13,125.13,17572176,-0.76,2198806382.88,2023-01,124.5,1.59
NVDA,2023-01-26,122.79,123.84,121.99,122.52,122.52,29627304,-2.09,3629937286.08,2023-01,124.39,1.66
NVDA,2023-01-27,125.48,126.56,124.01,125.62,125.62,14937291,2.53,1876422495.42,2023-01,124.45,1.69
NVDA,2023-01-30,124.83,126.15,124.06,124.65,124.65,10733652,-0.77,1337949721.8,2023-01,124.46,1.67
NVDA,2023-01-31,128.28,130.0,126.89,128.12,128.12,31757117,2.79,4068721830.04,2023-01,124.91,1.6
NVDA,2023-02-01,126.56,127.15,124.54,126.2,126.2,21398815,-1.5,2700530453.0,2023-02,125.18,1.63
NVDA,2023-02-02,130.73,132.17,129.84,130.66,130.66,4750069,3.53,620644015.54,2023-02,125.74,1.75
NVDA,2023-02-03,128.29,130.39,128.13,128.58,128.58,12310662,-1.59,1582904919.96,2023-02,126.03,1.72
NVDA,2023-02-06,132.24,132.41,130.88,132.22,132.22,22296133,2.83,2947994705.26,2023-02,126.48,1.82
NVDA,2023-02-07,133.07,133.93,131.67,133.41,133.41,11039126,0.9,1472729799.66,2023-02,126.97,1.82
NVDA,2023-02-08,135.97,136.65,134.51,135.41,135.41,37635571,1.5,5096232669.11,2023-02,127.52,1.84
NVDA,2023-02-09,134.03,134.46,132.19,133.89,133.89,49777573,-1.12,6664719248.97,2023-02,128.14,1.75
NVDA,2023-02-10,139.39,141.41,137.01,138.94,138.94,20977434,3.77,2914604679.96,2023-02,128.88,1.86
NVDA,2023-02-13,143.47,144.06,141.43,143.39,143.39,14517550,3.2,2081671494.5,2023-02,129.67,1.89
NVDA,2023-02-14,146.44,147.37,144.42,146.31,146.31,14135281,2.04,2068132963.11,2023-02,130.61,1.91
NVDA,2023-02-15,142.94,145.03,142.15,142.78,142.78,10306241,-2.41,1471525089.98,2023-02,131.33,2.04
NVDA,2023-02-16,144.36,144.57,143.27,144.38,144.38,24957759,1.12,3603401244.42,2023-02,132.16,2.03
NVDA,2023-02-17,141.9,144.55,140.08,142.53,142.53,10977625,-1.28,1564640891.25,2023-02,132.9,2.07
NVDA,2023-02-20,145.22,146.15,144.98,145.59,145.59,21112015,2.15,3073698263.85,2023-02,133.82,2.08
NVDA,2023-02-21,143.19,144.44,142.83,143.54,143.54,8112325,-1.41,1164443130.5,2023-02,134.69,2.11
NVDA,2023-02-22,143.0,145.12,141.4,142.62,142.62,12570884,-0.64,1792859476.08,2023-02,135.57,2.1
NVDA,2023-02-23,143.7,143.85,142.22,143.41,143.41,12923949,0.55,1853423526.09,2023-02,136.61,2.0
NVDA,2023-02-24,139.4,139.97,138.57,139.75,139.75,41819421,-2.55,5844264084.75,2023-02,137.32,2.09
NVDA,2023-02-27,139.86,142.4,139.6,140.47,140.47,14945700,0.52,2099422479.0,2023-02,138.11,2.07
NVDA,2023-02-28,138.39,139.8,137.77,138.53,138.53,25215025,-1.38,3493037413.25,2023-02,138.63,2.05
NVDA,2023-03-01,134.23,135.29,132.53,134.44,134.44,9713139,-2.95,1305834407.16,2023-03,139.04,2.14
NVDA,2023-03-02,131.15,131.66,130.48,131.4,131.4,15341872,-2.26,2015921980.8,2023-03,139.08,2.08
NVDA,2023-03-03,132.18,134.66,131.46,132.68,132.68,20356487,0.98,2700898695.16,2023-03,139.28,2.05
NVDA,2023-03-06,129.28,130.65,128.13,129.61,129.61,18334177,-2.31,2376292680.97,2023-03,139.15,2.02
NVDA,2023-03-07,130.96,131.76,129.4,130.45,130.45,16473086,0.65,2148914068.7,2023-03,139.01,2.02
NVDA,2023-03-08,131.81,134.11,131.64,132.31,132.31,4118197,1.42,544878645.07,2023-03,138.85,2.01
NVDA,2023-03-09,132.9,134.1,131.78,132.35,132.35,17333988,0.03,2294153311.8,2023-03,138.77,2.0
NVDA,2023-03-10,131.02,131.95,130.83,131.13,131.13,14737519,-0.92,1932530866.47,2023-03,138.38,1.79
NVDA,2023-03-13,133.52,135.26,131.76,132.86,132.86,12309036,1.32,1635378522.96,2023-03,137.86,1.64
NVDA,2023-03-14,130.68,132.51,129.52,131.08,131.08,15996871,-1.34,2096869850.68,2023-03,137.1,1.55
NVDA,2023-03-15,134.72,135.1,132.76,134.49,134.49,8953474,2.6,1204152718.26,2023-03,136.68,1.64
NVDA,2023-03-16,136.25,138.19,135.25,135.89,135.89,20629553,1.04,2803349957.17,2023-03,136.26,1.63
NVDA,2023-03-17,137.84,139.21,136.36,138.06,138.06,13310055,1.6,1837586193.3,2023-03,136.03,1.67
NVDA,2023-03-20,141.86,142.84,140.47,141.92,141.92,11515421,2.8,1634268548.32,2023-03,135.85,1.72
NVDA,2023-03-21,142.47,144.43,141.03,143.0,143.0,6248713,0.76,893565959.0,2023-03,135.82,1.7
NVDA,2023-03-22,146.07,147.39,143.97,145.46,145.46,14477694,1.72,2105925369.24,2023-03,135.96,1.74
NVDA,2023-03-23,147.04,147.21,145.18,146.32,146.32,10057774,0.59,1471653491.68,2023-03,136.11,1.74
NVDA,2023-03-24,146.01,146.93,144.03,145.46,145.46,6730319,-0.59,978992201.74,2023-03,136.4,1.63
NVDA,2023-03-27,146.22,146.93,143.94,146.08,146.08,75385354,0.43,11012292512.32,2023-03,136.68,1.63
NVDA,2023-03-28,144.3,144.87,142.62,144.53,144.53,15216909,-1.06,2199299857.77,2023-03,136.98,1.62
NVDA,2023-03-29,146.66,146.9,144.04,145.96,145.96,9111092,0.99,1329854988.32,2023-03,137.55,1.44
NVDA,2023-03-30,153.15,155.24,151.59,153.39,153.39,13054709,5.09,2002461813.51,2023-03,138.65,1.64
NVDA,2023-03-31,150.45,151.08,148.6,150.18,150.18,4425496,-2.1,664620989.28,2023-03,139.53,1.76
NVDA,2023-04-03,149.1,150.34,147.17,149.83,149.83,10309621,-0.23,1544690514.43,2023-04,140.54,1.64
NVDA,2023-04-04,149.9,151.49,149.02,150.5,150.5,18382019,0.45,2766493859.5,2023-04,141.54,1.64
NVDA,2023-04-05,148.99,149.41,146.62,148.73,148.73,17814098,-1.18,2649490795.54,2023-04,142.36,1.68
NVDA,2023-04-06,147.5,148.88,145.09,147.18,147.18,7785815,-1.04,1145916251.7,2023-04,143.1,1.72
NVDA,2023-04-07,145.06,146.1,143.96,144.71,144.71,35533187,-1.68,5142007490.77,2023-04,143.78,1.76
NVDA,2023-04-10,139.27,141.19,137.21,139.66,139.66,51056220,-3.49,7130511685.2,2023-04,144.12,1.96
NVDA,2023-04-11,137.35,139.02,135.4,137.1,137.1,7761170,-1.83,1064056407.0,2023-04,144.42,1.99
NVDA,2023-04-12,139.37,140.85,137.26,138.97,138.97,9319298,1.36,1295102843.06,2023-04,144.65,1.93
NVDA,2023-04-13,140.76,141.37,138.68,140.09,140.09,14366792,0.8,2012643891.28,2023-04,144.86,1.92
NVDA,2023-04-14,143.91,144.74,143.44,144.52,144.52,11950973,3.16,1727154617.96,2023-04,145.18,2.01
NVDA,2023-04-17,146.97,148.85,145.59,146.39,146.39,28022074,1.3,4102151412.86,2023-04,145.4,1.94
NVDA,2023-04-18,148.76,149.97,147.47,148.48,148.48,12444448,1.43,1847751639.04,2023-04,145.68,1.96
NVDA,2023-04-19,149.65,151.57,148.27,149.18,149.18,33723203,0.47,5030827423.54,2023-04,145.86,1.92
NVDA,2023-04-20,150.35,151.74,149.83,150.13,150.13,29292473,0.64,4397678971.49,2023-04,146.05,1.93
NVDA,2023-04-21,156.16,157.79,155.05,155.41,155.41,16975730,3.52,2638198199.3,2023-04,146.55,2.06
NVDA,2023-04-24,159.92,160.24,158.99,160.04,160.04,8455313,2.98,1353188292.52,2023-04,147.25,2.14
NVDA,2023-04-25,162.99,163.56,162.75,162.92,162.92,11442957,1.8,1864286554.44,2023-04,148.17,2.13
NVDA,2023-04-26,162.78,165.34,160.61,163.28,163.28,12483210,0.22,2038258528.8,2023-04,149.03,2.13
NVDA,2023-04-27,163.48,164.48,163.1,164.02,164.02,5901219,0.45,967917940.38,2023-04,149.57,1.84
NVDA,2023-04-28,163.97,164.89,163.21,163.76,163.76,10525336,-0.16,1723629023.36,2023-04,150.24,1.76
NVDA,2023-05-01,160.44,161.87,159.51,161.03,161.03,13174652,-1.67,2121514211.56,2023-05,150.8,1.82
NVDA,2023-05-02,163.32,164.18,162.19,163.87,163.87,7123055,1.76,1167255022.85,2023-05,151.47,1.84
NVDA,2023-05-03,160.12,161.02,159.94,160.18,160.18,14976809,-2.25,2398985265.62,2023-05,152.05,1.91
NVDA,2023-05-04,165.86,168.38,164.62,166.6,166.6,25355947,4.01,4224300770.2,2023-05,153.02,2.04
NVDA,2023-05-05,167.8,169.57,167.32,167.99,167.99,30986364,0.84,5205399288.36,2023-05,154.18,1.96
NVDA,2023-05-08,168.08,169.86,165.83,168.33,168.33,21882699,0.2,3683514722.67,2023-05,155.61,1.7
NVDA,2023-05-09,169.81,170.29,167.04,169.57,169.57,10563806,0.74,1791304583.42,2023-05,157.24,1.57
NVDA,2023-05-10,167.75,170.09,165.22,167.56,167.56,21817943,-1.19,3655814529.08,2023-05,158.67,1.64
NVDA,2023-05-11,170.34,171.59,169.54,170.5,170.5,15541650,1.75,2649851325.0,2023-05,160.19,1.65
NVDA,2023-05-12,171.56,173.34,169.9,171.37,171.37,16419057,0.51,2813733798.09,2023-05,161.53,1.58
NVDA,2023-05-15,172.52,175.14,171.47,173.25,173.25,18921582,1.1,3278164081.5,2023-05,162.87,1.57
NVDA,2023-05-16,173.9,176.47,173.22,174.28,174.28,16871583,0.6,2940379485.24,2023-05,164.16,1.57
NVDA,2023-05-17,171.56,171.84,168.66,171.02,171.02,25058758,-1.87,4285548793.16,2023-05,165.26,1.68
NVDA,2023-05-18,170.53,172.04,168.92,170.59,170.59,11383362,-0.25,1941887723.58,2023-05,166.28,1.69
NVDA,2023-05-19,170.58,172.21,169.14,170.02,170.02,40149713,-0.33,6826254204.26,2023-05,167.01,1.56
NVDA,2023-05-22,170.18,172.7,169.42,170.35,170.35,11338152,0.19,1931454193.2,2023-05,167.52,1.45
NVDA,2023-05-23,171.89,175.29,169.33,172.73,172.73,20412893,1.4,3525919007.89,2023-05,168.02,1.43
NVDA,2023-05-24,170.6,173.39,170.0,171.09,171.09,40112011,-0.95,6862763961.99,2023-05,168.41,1.46
NVDA,2023-05-25,171.09,171.99,168.59,170.57,170.57,11456309,-0.3,1954102626.13,2023-05,168.73,1.46
NVDA,2023-05-26,167.73,168.19,165.32,167.79,167.79,6888656,-1.63,1155847590.24,2023-05,168.93,1.51
NVDA,2023-05-29,170.52,170.94,168.7,170.77,170.77,7271842,1.77,1241812458.34,2023-05,169.42,1.49
NVDA,2023-05-30,170.2,171.91,168.78,170.18,170.18,16268094,-0.35,2768504236.92,2023-05,169.74,1.46
NVDA,2023-05-31,172.29,174.74,169.97,172.04,172.04,21635175,1.09,3722115507.0,2023-05,170.33,1.35
NVDA,2023-06-01,175.15,177.58,172.75,174.89,174.89,18749557,1.66,3279110023.73,2023-06,170.74,1.1
NVDA,2023-06-02,177.34,178.71,176.08,177.03,177.03,15180464,1.22,2687397541.92,2023-06,171.2,1.11
NVDA,2023-06-05,174.4,176.3,173.19,174.19,174.19,4872790,-1.6,848791290.1,2023-06,171.49,1.19
NVDA,2023-06-06,167.27,167.65,164.76,167.11,167.11,21774535,-4.06,3638742543.85,2023-06,171.37,1.51
NVDA,2023-06-07,162.28,164.37,161.22,162.72,162.72,11126967,-2.63,1810580070.24,2023-06,171.12,1.6
NVDA,2023-06-08,164.4,166.8,162.37,164.25,164.25,15192705,0.94,2495401796.25,2023-06,170.81,1.56
NVDA,2023-06-09,162.76,163.48,161.72,162.34,162.34,40982386,-1.16,6653080543.24,2023-06,170.36,1.56
NVDA,2023-06-12,164.65,166.78,163.28,164.22,164.22,4454087,1.16,731450167.14,2023-06,169.91,1.57
NVDA,2023-06-13,159.37,161.28,158.18,159.74,159.74,19268581,-2.73,3077963128.94,2023-06,169.18,1.65
NVDA,2023-06-14,157.12,159.35,155.8,157.41,157.41,13027815,-1.46,2050708359.15,2023-06,168.5,1.63
NVDA,2023-06-15,159.55,159.85,157.99,158.92,158.92,23884214,0.96,3795679288.88,2023-06,167.92,1.66
NVDA,2023-06-16,157.46,158.55,154.77,156.74,156.74,19885229,-1.37,3116810793.46,2023-06,167.25,1.67
NVDA,2023-06-19,162.01,163.78,160.55,161.62,161.62,17998550,3.12,2908925651.0,2023-06,166.82,1.85
NVDA,2023-06-20,162.96,163.68,160.54,163.23,163.23,13556208,1.0,2212779831.84,2023-06,166.34,1.83
NVDA,2023-06-21,163.38,166.27,161.07,163.82,163.82,12073411,0.36,1977866190.02,2023-06,165.98,1.83
NVDA,2023-06-22,165.48,166.85,164.45,164.77,164.77,11606904,0.58,1912469572.08,2023-06,165.69,1.83
NVDA,2023-06-23,164.62,167.17,163.16,165.42,165.42,11794486,0.39,1951043874.12,2023-06,165.57,1.8
NVDA,2023-06-26,168.01,168.43,165.78,167.49,167.49,25037783,1.25,4193578274.67,2023-06,165.41,1.78
NVDA,2023-06-27,161.29,162.89,160.21,161.24,161.24,22452081,-3.73,3620173540.44,2023-06,164.96,1.96
NVDA,2023-06-28,163.92,165.74,161.63,163.39,163.39,44808628,1.34,7321281728.92,2023-06,164.53,1.97
