order_id,order_item_id,product_id,seller_id,price,freight_value,total_item_value
ord_001595,1,prod_00126,seller_0008,73.18,19.43,92.61
ord_000973,2,prod_00480,seller_0017,120.57,52.05,172.62
ord_000438,3,prod_00049,seller_0076,170.01,30.04,200.05
ord_001068,1,prod_00088,seller_0034,136.07,54.96,191.03
ord_001296,2,prod_00334,seller_0147,165.26,15.39,180.65
ord_001926,3,prod_00261,seller_0070,82.28,47.39,129.67
ord_001038,1,prod_00179,seller_0082,171.07,26.13,197.2
ord_001395,2,prod_00069,seller_0118,33.62,53.75,87.37
ord_001136,3,prod_00367,seller_0038,36.29,32.12,68.41
ord_001403,1,prod_00416,seller_0143,36.33,46.59,82.92
ord_000314,2,prod_00493,seller_0102,280.82,61.39,342.21
ord_001439,3,prod_00433,seller_0040,24.49,11.13,35.62
ord_001764,1,prod_00481,seller_0137,209.04,10.61,219.65
ord_000485,2,prod_00060,seller_0053,46.92,52.37,99.29
ord_000169,3,prod_00302,seller_0118,90.83,45.55,136.38
ord_000888,1,prod_00452,seller_0066,312.17,26.11,338.28
ord_000803,2,prod_00249,seller_0080,120.81,37.19,158.0
ord_000246,3,prod_00478,seller_0052,43.3,12.31,55.61
ord_000266,1,prod_00169,seller_0129,55.1,20.58,75.68
ord_000849,2,prod_00465,seller_0124,318.76,33.35,352.11
ord_000243,3,prod_00451,seller_0112,81.85,55.87,137.72
ord_001694,1,prod_00269,seller_0001,121.11,36.38,157.49
ord_001324,2,prod_00364,seller_0016,88.93,42.25,131.18
ord_001975,3,prod_00112,seller_0145,72.06,58.06,130.12
ord_001351,1,prod_00100,seller_0112,45.32,26.99,72.31
ord_000530,2,prod_00402,seller_0112,154.08,48.54,202.62
ord_001619,3,prod_00215,seller_0102,167.0,57.39,224.39
ord_000847,1,prod_00483,seller_0082,53.57,21.14,74.71
ord_001767,2,prod_00113,seller_0099,201.71,29.61,231.32
ord_001004,3,prod_00097,seller_0040,246.34,63.89,310.23
ord_000342,1,prod_00307,seller_0036,319.1,64.08,383.18
ord_001789,2,prod_00118,seller_0125,36.1,22.28,58.38
ord_001703,3,prod_00036,seller_0004,58.48,13.65,72.13
ord_001578,1,prod_00337,seller_0118,251.24,24.9,276.14
ord_001273,2,prod_00359,seller_0025,41.56,31.88,73.44
ord_000760,3,prod_00290,seller_0095,15.42,34.26,49.68
ord_001974,1,prod_00396,seller_0078,260.59,44.03,304.62
ord_001404,2,prod_00389,seller_0012,62.42,59.47,121.89
ord_000798,3,prod_00304,seller_0027,79.23,28.17,107.4
ord_000532,1,prod_00360,seller_0063,85.94,56.75,142.69
ord_001918,2,prod_00347,seller_0055,241.28,15.14,256.42
ord_000864,3,prod_00124,seller_0082,64.48,12.3,76.78
ord_001405,1,prod_00040,seller_0014,282.39,37.72,320.11
ord_000042,2,prod_00141,seller_0056,130.15,13.28,143.43
ord_001369,3,prod_00026,seller_0147,104.91,31.59,136.5
ord_000599,1,prod_00142,seller_0086,62.27,59.32,121.59
ord_001285,2,prod_00352,seller_0026,48.52,23.28,71.8
ord_000306,3,prod_00395,seller_0092,132.4,48.83,181.23
ord_000809,1,prod_00422,seller_0036,86.06,26.63,112.69
ord_000862,2,prod_00336,seller_0146,304.64,12.47,317.11
ord_001264,3,prod_00057,seller_0078,96.19,40.62,136.81
ord_000679,1,prod_00150,seller_0112,101.04,55.92,156.96
ord_001337,2,prod_00367,seller_0023,79.69,32.52,112.21
ord_000731,3,prod_00400,seller_0119,201.86,43.95,245.81
ord_000441,1,prod_00205,seller_0116,81.37,59.5,140.87
ord_000933,2,prod_00076,seller_0142,52.66,53.43,106.09
ord_000903,3,prod_00466,seller_0022,252.69,20.66,273.35
ord_000133,1,prod_00285,seller_0028,124.01,50.34,174.35
ord_000719,2,prod_00210,seller_0043,122.43,37.6,160.03
ord_000051,3,prod_00494,seller_0076,128.25,51.03,179.28
ord_000618,1,prod_00386,seller_0018,167.26,37.2,204.46
ord_000392,2,prod_00438,seller_0100,60.06,17.04,77.1
ord_000696,3,prod_00258,seller_0124,19.13,41.35,60.48
ord_001737,1,prod_00259,seller_0109,214.66,37.07,251.73
ord_000523,2,prod_00477,seller_0036,31.56,38.49,70.05
ord_001790,3,prod_00184,seller_0125,168.54,58.34,226.88
ord_000508,1,prod_00328,seller_0007,25.31,59.22,84.53
ord_001686,2,prod_00011,seller_0023,71.46,34.94,106.4
ord_000354,3,prod_00460,seller_0117,22.81,35.07,57.88
ord_000867,1,prod_00160,seller_0114,103.63,38.34,141.97
ord_000973,2,prod_00260,seller_0096,142.06,38.58,180.64
ord_001419,3,prod_00393,seller_0021,37.57,62.27,99.84
ord_000956,1,prod_00088,seller_0070,70.75,45.72,116.47
ord_000096,2,prod_00369,seller_0053,334.52,25.26,359.78
ord_000106,3,prod_00184,seller_0084,85.09,39.23,124.32
ord_001679,1,prod_00016,seller_0106,209.67,44.5,254.17
ord_000678,2,prod_00465,seller_0041,329.38,45.19,374.57
ord_000513,3,prod_00495,seller_0128,454.57,42.19,496.76
ord_001582,1,prod_00244,seller_0142,289.31,19.78,309.09
ord_001266,2,prod_00086,seller_0088,60.82,11.85,72.67
ord_000856,3,prod_00199,seller_0103,409.24,28.58,437.82
ord_001963,1,prod_00010,seller_0107,215.81,33.51,249.32
ord_001512,2,prod_00477,seller_0017,232.81,13.4,246.21
ord_000790,3,prod_00164,seller_0025,16.83,54.82,71.65
ord_000515,1,prod_00024,seller_0064,385.12,28.92,414.04
ord_001678,2,prod_00064,seller_0086,195.66,60.25,255.91
ord_000898,3,prod_00312,seller_0119,190.31,18.49,208.8
ord_001085,1,prod_00238,seller_0035,25.2,13.13,38.33
ord_001440,2,prod_00462,seller_0037,46.76,36.53,83.29
ord_001008,3,prod_00462,seller_0055,408.25,20.4,428.65
ord_001318,1,prod_00345,seller_0145,98.34,61.56,159.9
ord_000737,2,prod_00238,seller_0129,75.87,10.57,86.44
ord_000302,3,prod_00022,seller_0053,234.87,32.69,267.56
ord_001194,1,prod_00180,seller_0073,25.97,60.97,86.94
ord_000646,2,prod_00306,seller_0113,79.74,31.14,110.88
ord_001065,3,prod_00047,seller_0013,71.54,15.12,86.66
ord_000231,1,prod_00279,seller_0047,66.67,26.66,93.33
ord_001433,2,prod_00224,seller_0028,59.13,37.39,96.52
ord_000738,3,prod_00218,seller_0053,43.3,20.18,63.48
ord_001675,1,prod_00499,seller_0031,37.78,35.66,73.44
ord_001646,2,prod_00475,seller_0008,137.73,56.0,193.73
ord_000997,3,prod_00237,seller_0072,317.18,57.99,375.17
ord_000297,1,prod_00204,seller_0124,100.32,12.71,113.03
ord_000455,2,prod_00339,seller_0098,57.45,18.85,76.3
ord_001081,3,prod_00019,seller_0087,35.8,25.14,60.94
ord_000942,1,prod_00180,seller_0074,227.74,42.72,270.46
ord_001659,2,prod_00162,seller_0101,441.91,29.85,471.76
ord_000240,3,prod_00480,seller_0025,66.54,56.42,122.96
ord_001622,1,prod_00285,seller_0115,56.26,49.42,105.68
ord_001200,2,prod_00061,seller_0033,125.4,15.53,140.93
ord_001087,3,prod_00085,seller_0135,194.17,44.35,238.52
ord_000551,1,prod_00035,seller_0097,87.93,16.22,104.15
ord_000138,2,prod_00490,seller_0112,134.33,24.03,158.36
ord_000454,3,prod_00005,seller_0096,166.29,19.78,186.07
ord_001777,1,prod_00076,seller_0005,403.06,19.52,422.58
ord_001473,2,prod_00253,seller_0121,36.64,43.9,80.54
ord_001250,3,prod_00007,seller_0110,728.46,41.0,769.46
ord_000443,1,prod_00169,seller_0017,74.74,19.68,94.42
ord_001230,2,prod_00130,seller_0076,169.14,64.46,233.6
ord_001700,3,prod_00473,seller_0052,116.95,33.2,150.15
ord_000027,1,prod_00138,seller_0140,95.02,15.34,110.36
ord_000457,2,prod_00358,seller_0062,158.71,16.63,175.34
ord_000695,3,prod_00300,seller_0021,75.45,42.11,117.56
ord_000710,1,prod_00326,seller_0085,31.18,63.85,95.03
ord_000849,2,prod_00091,seller_0021,95.54,41.46,137.0
ord_000949,3,prod_00163,seller_0143,103.56,62.2,165.76
ord_000107,1,prod_00318,seller_0128,42.06,34.43,76.49
ord_000444,2,prod_00458,seller_0054,344.15,33.97,378.12
ord_001725,3,prod_00253,seller_0026,45.97,37.5,83.47
ord_000036,1,prod_00201,seller_0053,78.16,48.36,126.52
ord_000597,2,prod_00020,seller_0066,35.2,30.22,65.42
ord_000155,3,prod_00229,seller_0007,107.09,57.51,164.6
ord_001193,1,prod_00163,seller_0032,59.12,11.61,70.73
ord_000796,2,prod_00165,seller_0087,95.63,34.19,129.82
ord_000272,3,prod_00232,seller_0002,45.53,38.1,83.63
ord_001571,1,prod_00328,seller_0075,21.63,43.39,65.02
ord_001444,2,prod_00238,seller_0029,196.27,25.18,221.45
ord_001208,3,prod_00120,seller_0127,137.96,33.51,171.47
ord_001635,1,prod_00438,seller_0049,65.0,36.65,101.65
ord_001261,2,prod_00351,seller_0032,20.84,47.78,68.62
ord_001939,3,prod_00383,seller_0015,255.81,52.54,308.35
ord_001533,1,prod_00369,seller_0062,37.33,50.58,87.91
ord_001465,2,prod_00107,seller_0078,335.39,28.79,364.18
ord_000981,3,prod_00250,seller_0017,93.15,64.97,158.12
ord_000122,1,prod_00336,seller_0022,64.93,56.68,121.61
ord_001441,2,prod_00284,seller_0081,177.46,24.3,201.76
ord_001559,3,prod_00198,seller_0144,266.31,20.73,287.04
ord_001399,1,prod_00416,seller_0008,70.58,27.27,97.85
ord_001599,2,prod_00220,seller_0031,77.78,34.88,112.66
ord_001350,3,prod_00395,seller_0012,83.12,56.79,139.91
ord_001504,1,prod_00426,seller_0033,321.62,52.81,374.43
ord_000150,2,prod_00151,seller_0012,156.54,56.82,213.36
ord_000707,3,prod_00286,seller_0025,49.15,24.96,74.11
ord_000995,1,prod_00265,seller_0048,39.55,42.64,82.19
ord_001616,2,prod_00220,seller_0083,46.42,25.58,72.0
ord_001514,3,prod_00216,seller_0055,51.71,16.0,67.71
ord_001851,1,prod_00315,seller_0131,46.39,47.63,94.02
ord_000153,2,prod_00156,seller_0125,143.93,17.86,161.79
ord_001041,3,prod_00216,seller_0069,29.79,46.72,76.51
ord_000551,1,prod_00335,seller_0051,73.8,45.64,119.44
ord_000845,2,prod_00359,seller_0027,132.72,54.56,187.28
ord_001372,3,prod_00114,seller_0144,56.24,17.68,73.92
ord_001483,1,prod_00161,seller_0025,23.1,53.09,76.19
ord_001226,2,prod_00303,seller_0033,25.24,64.96,90.2
ord_001447,3,prod_00098,seller_0062,31.16,56.81,87.97
ord_000280,1,prod_00406,seller_0145,231.83,51.35,283.18
ord_000422,2,prod_00157,seller_0030,143.71,46.42,190.13
ord_001624,3,prod_00162,seller_0041,23.0,33.2,56.2
ord_000993,1,prod_00042,seller_0117,74.53,50.18,124.71
ord_001489,2,prod_00180,seller_0004,54.18,49.83,104.01
ord_001977,3,prod_00303,seller_0066,118.54,44.73,163.27
ord_001836,1,prod_00330,seller_0060,103.78,53.8,157.58
ord_000804,2,prod_00051,seller_0137,93.73,34.68,128.41
ord_000355,3,prod_00252,seller_0031,60.31,16.67,76.98
ord_001606,1,prod_00429,seller_0089,32.79,40.75,73.54
ord_000378,2,prod_00350,seller_0100,177.75,24.58,202.33
ord_001148,3,prod_00120,seller_0119,269.29,31.14,300.43
ord_000080,1,prod_00075,seller_0069,361.21,10.96,372.17
ord_001581,2,prod_00162,seller_0024,22.25,31.05,53.3
ord_000988,3,prod_00149,seller_0023,176.61,54.48,231.09
ord_000233,1,prod_00123,seller_0063,170.58,39.85,210.43
ord_001504,2,prod_00141,seller_0118,367.74,10.54,378.28
ord_000154,3,prod_00182,seller_0114,49.99,35.84,85.83
ord_000907,1,prod_00409,seller_0006,177.66,26.03,203.69
ord_001716,2,prod_00378,seller_0006,21.74,36.27,58.01
ord_001433,3,prod_00277,seller_0030,134.71,32.26,166.97
ord_001055,1,prod_00257,seller_0001,66.85,61.26,128.11
ord_001621,2,prod_00442,seller_0063,190.79,12.26,203.05
ord_001581,3,prod_00325,seller_0136,253.8,47.6,301.4
ord_001527,1,prod_00245,seller_0028,69.46,56.81,126.27
ord_000371,2,prod_00086,seller_0089,104.48,62.76,167.24
ord_000323,3,prod_00071,seller_0053,29.99,19.77,49.76
ord_000332,1,prod_00269,seller_0038,79.73,39.22,118.95
ord_000243,2,prod_00493,seller_0052,68.7,12.4,81.1
ord_001576,3,prod_00180,seller_0078,39.27,37.46,76.73
ord_000430,1,prod_00279,seller_0139,284.86,16.9,301.76
ord_001206,2,prod_00149,seller_0130,34.23,56.08,90.31
ord_000809,3,prod_00006,seller_0053,136.19,16.26,152.45
ord_001497,1,prod_00148,seller_0094,280.03,38.23,318.26
ord_000376,2,prod_00332,seller_0094,306.61,38.66,345.27
ord_000081,3,prod_00168,seller_0007,204.14,63.44,267.58
ord_001574,1,prod_00009,seller_0067,38.25,46.02,84.27
ord_001892,2,prod_00178,seller_0137,219.08,25.83,244.91
ord_000420,3,prod_00284,seller_0116,53.85,23.24,77.09
ord_000467,1,prod_00395,seller_0139,321.74,17.05,338.79
ord_001452,2,prod_00116,seller_0037,163.17,51.61,214.78
ord_001081,3,prod_00096,seller_0142,199.6,47.99,247.59
ord_001346,1,prod_00331,seller_0147,25.66,43.54,69.2
ord_001566,2,prod_00344,seller_0008,119.89,12.25,132.14
ord_001519,3,prod_00056,seller_0135,221.54,51.96,273.5
ord_001290,1,prod_00207,seller_0059,252.3,45.3,297.6
ord_001251,2,prod_00105,seller_0123,18.49,63.01,81.5
ord_000829,3,prod_00035,seller_0007,350.94,42.3,393.24
ord_001983,1,prod_00209,seller_0120,20.32,26.72,47.04
ord_000804,2,prod_00281,seller_0003,129.39,30.98,160.37
ord_001078,3,prod_00369,seller_0067,156.86,19.67,176.53
ord_001633,1,prod_00355,seller_0018,28.63,49.76,78.39
ord_001985,2,prod_00147,seller_0045,20.9,48.92,69.82
ord_000978,3,prod_00489,seller_0097,199.41,21.04,220.45
ord_000004,1,prod_00287,seller_0092,73.27,18.72,91.99
ord_001463,2,prod_00081,seller_0144,28.6,14.24,42.84
ord_001334,3,prod_00050,seller_0079,187.6,60.16,247.76
ord_001903,1,prod_00087,seller_0059,241.99,22.82,264.81
ord_000603,2,prod_00191,seller_0146,121.23,28.93,150.16
ord_001113,3,prod_00303,seller_0083,36.1,25.43,61.53
ord_000320,1,prod_00001,seller_0109,16.84,32.75,49.59
ord_001399,2,prod_00381,seller_0055,159.8,49.27,209.07
ord_001628,3,prod_00442,seller_0135,110.86,57.88,168.74
ord_000501,1,prod_00138,seller_0091,141.25,20.04,161.29
ord_001686,2,prod_00136,seller_0083,216.32,47.75,264.07
ord_001258,3,prod_00362,seller_0126,83.35,29.39,112.74
ord_001945,1,prod_00381,seller_0081,30.96,63.93,94.89
ord_001361,2,prod_00154,seller_0139,352.58,26.44,379.02
ord_000571,3,prod_00162,seller_0005,109.56,10.4,119.96
ord_000185,1,prod_00019,seller_0066,129.63,38.36,167.99
ord_001462,2,prod_00462,seller_0111,340.11,18.29,358.4
ord_000556,3,prod_00328,seller_0012,336.86,12.45,349.31
ord_001204,1,prod_00243,seller_0106,116.86,48.4,165.26
ord_001100,2,prod_00129,seller_0075,57.39,50.27,107.66
ord_001680,3,prod_00176,seller_0138,716.73,35.34,752.07
ord_001637,1,prod_00409,seller_0028,152.04,47.23,199.27
ord_000893,2,prod_00280,seller_0007,78.0,39.6,117.6
ord_001296,3,prod_00431,seller_0142,113.47,44.64,158.11
ord_000055,1,prod_00084,seller_0077,79.51,42.82,122.33
ord_001725,2,prod_00376,seller_0061,278.04,46.62,324.66
ord_000863,3,prod_00222,seller_0051,94.05,20.98,115.03
ord_001871,1,prod_00325,seller_0136,223.15,24.78,247.93
ord_000077,2,prod_00451,seller_0129,235.04,34.2,269.24
ord_000296,3,prod_00416,seller_0011,223.7,34.54,258.24
ord_001243,1,prod_00145,seller_0107,168.7,52.59,221.29
ord_001301,2,prod_00445,seller_0048,246.62,30.21,276.83
ord_001602,3,prod_00106,seller_0138,73.77,18.94,92.71
ord_001672,1,prod_00325,seller_0143,29.61,23.83,53.44
ord_000746,2,prod_00011,seller_0103,236.76,21.81,258.57
ord_001735,3,prod_00166,seller_0047,97.74,50.24,147.98
ord_001290,1,prod_00196,seller_0112,31.35,35.87,67.22
ord_001977,2,prod_00231,seller_0006,29.7,48.97,78.67
ord_000900,3,prod_00147,seller_0011,35.81,32.89,68.7
ord_000043,1,prod_00359,seller_0017,181.82,58.94,240.76
ord_001385,2,prod_00238,seller_0143,163.9,64.09,227.99
ord_001252,3,prod_00497,seller_0016,42.35,46.84,89.19
ord_000227,1,prod_00471,seller_0056,240.22,57.51,297.73
ord_001087,2,prod_00401,seller_0066,54.64,37.94,92.58
ord_000171,3,prod_00013,seller_0083,204.0,61.4,265.4
ord_000963,1,prod_00219,seller_0075,95.52,55.74,151.26
ord_000762,2,prod_00257,seller_0127,172.81,64.55,237.36
ord_000850,3,prod_00002,seller_0131,72.63,44.27,116.9
ord_001786,1,prod_00210,seller_0018,66.17,52.86,119.03
ord_000307,2,prod_00484,seller_0089,235.93,39.86,275.79
ord_001774,3,prod_00365,seller_0094,19.31,24.25,43.56
ord_000568,1,prod_00225,seller_0017,456.41,29.51,485.92
ord_001707,2,prod_00484,seller_0114,140.36,59.17,199.53
ord_001944,3,prod_00194,seller_0107,82.98,13.08,96.06
ord_000992,1,prod_00196,seller_0099,133.68,42.53,176.21
ord_000034,2,prod_00400,seller_0013,30.71,30.49,61.2
ord_000827,3,prod_00260,seller_0063,101.6,31.27,132.87
ord_001666,1,prod_00057,seller_0014,519.73,58.65,578.38
ord_000130,2,prod_00457,seller_0018,47.19,56.96,104.15
ord_001418,3,prod_00113,seller_0133,168.74,42.94,211.68
ord_001175,1,prod_00213,seller_0014,83.51,25.01,108.52
ord_000655,2,prod_00279,seller_0025,141.82,36.15,177.97
ord_000630,3,prod_00244,seller_0044,42.51,32.46,74.97
ord_001740,1,prod_00380,seller_0121,91.29,29.45,120.74
ord_001408,2,prod_00117,seller_0039,485.0,15.65,500.65
ord_001771,3,prod_00386,seller_0140,41.07,39.87,80.94
ord_001041,1,prod_00451,seller_0104,136.42,26.6,163.02
ord_000594,2,prod_00087,seller_0062,117.85,46.34,164.19
ord_001038,3,prod_00410,seller_0053,114.9,27.56,142.46
ord_000081,1,prod_00381,seller_0053,129.58,33.71,163.29
ord_001231,2,prod_00367,seller_0118,98.72,12.88,111.6
ord_000204,3,prod_00263,seller_0065,17.05,64.59,81.64
ord_001403,1,prod_00484,seller_0131,291.43,37.92,329.35
ord_001808,2,prod_00300,seller_0043,225.52,11.33,236.85
ord_001568,3,prod_00417,seller_0050,37.96,39.77,77.73
ord_000023,1,prod_00113,seller_0137,78.98,57.87,136.85
ord_000614,2,prod_00448,seller_0036,191.65,52.49,244.14
ord_001186,3,prod_00164,seller_0023,484.82,48.55,533.37
ord_001634,1,prod_00004,seller_0074,377.25,17.67,394.92
ord_000144,2,prod_00118,seller_0050,290.54,46.18,336.72
ord_001954,3,prod_00023,seller_0055,35.69,52.15,87.84
ord_000104,1,prod_00409,seller_0125,310.07,41.48,351.55
ord_001406,2,prod_00233,seller_0012,267.89,59.1,326.99
ord_001479,3,prod_00090,seller_0083,71.78,25.23,97.01
ord_001441,1,prod_00476,seller_0032,75.21,23.32,98.53
ord_000324,2,prod_00255,seller_0086,88.92,57.83,146.75
ord_001195,3,prod_00092,seller_0019,143.11,44.4,187.51
ord_000576,1,prod_00469,seller_0051,51.27,10.08,61.35
ord_001780,2,prod_00458,seller_0064,17.79,29.42,47.21
ord_001607,3,prod_00155,seller_0130,33.27,57.18,90.45
ord_000274,1,prod_00307,seller_0128,84.6,11.5,96.1
ord_000452,2,prod_00115,seller_0139,54.75,10.18,64.93
ord_000881,3,prod_00207,seller_0064,188.53,25.47,214.0
ord_000125,1,prod_00081,seller_0001,28.54,60.27,88.81
ord_001407,2,prod_00103,seller_0089,314.34,59.58,373.92
ord_000317,3,prod_00483,seller_0026,285.83,38.53,324.36
ord_001867,1,prod_00453,seller_0139,302.31,40.43,342.74
ord_000107,2,prod_00080,seller_0087,176.47,28.26,204.73
ord_001684,3,prod_00407,seller_0002,28.58,23.41,51.99
ord_000907,1,prod_00103,seller_0093,84.18,54.84,139.02
ord_001487,2,prod_00240,seller_0119,31.91,15.85,47.76
ord_000430,3,prod_00265,seller_0132,542.77,36.8,579.57
ord_000704,1,prod_00033,seller_0080,63.6,44.89,108.49
ord_001361,2,prod_00035,seller_0111,120.63,15.7,136.33
ord_001762,3,prod_00249,seller_0126,196.36,38.58,234.94
ord_001778,1,prod_00488,seller_0005,319.02,41.76,360.78
ord_001520,2,prod_00050,seller_0143,184.05,50.84,234.89
ord_000972,3,prod_00280,seller_0026,149.69,22.92,172.61
ord_000362,1,prod_00472,seller_0006,90.28,26.13,116.41
ord_000796,2,prod_00242,seller_0123,126.59,41.32,167.91
ord_000432,3,prod_00152,seller_0044,26.87,64.07,90.94
ord_000675,1,prod_00147,seller_0058,273.42,21.96,295.38
ord_001544,2,prod_00039,seller_0081,109.17,64.22,173.39
ord_000859,3,prod_00189,seller_0046,19.92,49.29,69.21
ord_001430,1,prod_00025,seller_0102,317.94,55.43,373.37
ord_001014,2,prod_00244,seller_0048,95.64,14.93,110.57
ord_001401,3,prod_00223,seller_0114,258.53,26.52,285.05
ord_001176,1,prod_00230,seller_0020,248.3,13.18,261.48
ord_001346,2,prod_00153,seller_0115,217.98,30.44,248.42
ord_001631,3,prod_00411,seller_0076,22.6,63.97,86.57
ord_001238,1,prod_00288,seller_0121,49.05,15.79,64.84
ord_000576,2,prod_00395,seller_0109,265.06,40.93,305.99
ord_001089,3,prod_00453,seller_0068,290.11,10.33,300.44
ord_000893,1,prod_00108,seller_0132,88.51,49.2,137.71
ord_000270,2,prod_00033,seller_0149,84.59,20.85,105.44
ord_001561,3,prod_00403,seller_0066,38.11,17.13,55.24
ord_001124,1,prod_00363,seller_0144,429.59,28.54,458.13
ord_001129,2,prod_00111,seller_0135,43.76,52.41,96.17
ord_001155,3,prod_00121,seller_0083,40.43,15.86,56.29
ord_001413,1,prod_00016,seller_0009,144.71,22.64,167.35
ord_001345,2,prod_00227,seller_0017,48.38,10.47,58.85
ord_000438,3,prod_00011,seller_0113,350.18,63.26,413.44
ord_001043,1,prod_00203,seller_0140,16.32,42.57,58.89
ord_000225,2,prod_00202,seller_0120,15.69,49.59,65.28
ord_001642,3,prod_00098,seller_0011,99.35,45.83,145.18
ord_001590,1,prod_00116,seller_0141,95.35,17.94,113.29
ord_000990,2,prod_00453,seller_0026,36.4,42.72,79.12
ord_000460,3,prod_00471,seller_0063,96.87,17.23,114.1
ord_000394,1,prod_00439,seller_0022,78.65,32.07,110.72
ord_001250,2,prod_00281,seller_0134,280.23,41.29,321.52
ord_000912,3,prod_00349,seller_0148,16.12,40.74,56.86
ord_001384,1,prod_00232,seller_0010,463.92,16.55,480.47
ord_001454,2,prod_00461,seller_0083,132.51,11.89,144.4
ord_001949,3,prod_00111,seller_0026,34.76,53.9,88.66
ord_000015,1,prod_00352,seller_0071,20.75,49.93,70.68
ord_000560,2,prod_00418,seller_0037,107.69,14.5,122.19
ord_001675,3,prod_00012,seller_0136,47.13,17.01,64.14
ord_001004,1,prod_00472,seller_0133,58.0,59.09,117.09
ord_001570,2,prod_00488,seller_0126,48.75,52.3,101.05
ord_001956,3,prod_00021,seller_0115,141.04,64.79,205.83
ord_000414,1,prod_00127,seller_0092,111.77,23.97,135.74
ord_001379,2,prod_00285,seller_0117,24.74,36.83,61.57
ord_001481,3,prod_00435,seller_0049,104.72,23.01,127.73
ord_001746,1,prod_00121,seller_0036,202.96,44.25,247.21
ord_001555,2,prod_00124,seller_0026,25.16,16.35,41.51
ord_000999,3,prod_00407,seller_0045,279.59,17.0,296.59
ord_001220,1,prod_00033,seller_0061,118.62,13.95,132.57
ord_001862,2,prod_00392,seller_0132,376.0,48.15,424.15
ord_000115,3,prod_00170,seller_0076,34.24,37.17,71.41
ord_001441,1,prod_00077,seller_0058,620.52,43.98,664.5
ord_001376,2,prod_00453,seller_0105,139.03,58.36,197.39
ord_000976,3,prod_00297,seller_0026,115.58,50.72,166.3
ord_001099,1,prod_00330,seller_0095,101.9,35.39,137.29
ord_001686,2,prod_00063,seller_0079,17.87,64.14,82.01
ord_000036,3,prod_00270,seller_0128,351.89,35.09,386.98
ord_000242,1,prod_00216,seller_0137,138.94,16.18,155.12
ord_001687,2,prod_00190,seller_0078,26.53,64.6,91.13
ord_000063,3,prod_00075,seller_0036,17.54,11.26,28.8
ord_000666,1,prod_00174,seller_0132,21.25,40.24,61.49
ord_000509,2,prod_00067,seller_0059,127.81,27.0,154.81
ord_000188,3,prod_00093,seller_0124,129.23,37.7,166.93
ord_000735,1,prod_00053,seller_0088,98.1,40.73,138.83
ord_000093,2,prod_00496,seller_0081,58.97,23.21,82.18
ord_000005,3,prod_00436,seller_0141,106.05,40.63,146.68
ord_001462,1,prod_00094,seller_0148,102.16,51.58,153.74
ord_001190,2,prod_00113,seller_0017,17.35,24.66,42.01
ord_001470,3,prod_00229,seller_0051,54.83,31.09,85.92
ord_000025,1,prod_00250,seller_0055,21.56,24.75,46.31
ord_000508,2,prod_00391,seller_0149,291.5,55.13,346.63
ord_000098,3,prod_00209,seller_0081,170.02,49.87,219.89
ord_001292,1,prod_00468,seller_0110,681.08,57.92,739.0
ord_000662,2,prod_00182,seller_0140,58.17,19.35,77.52
ord_001417,3,prod_00267,seller_0143,267.93,14.05,281.98
ord_001788,1,prod_00492,seller_0086,125.87,16.57,142.44
ord_001620,2,prod_00281,seller_0002,87.42,18.86,106.28
ord_001309,3,prod_00443,seller_0132,45.21,39.32,84.53
ord_000684,1,prod_00472,seller_0045,175.91,63.4,239.31
ord_001757,2,prod_00450,seller_0013,296.38,29.65,326.03
ord_001133,3,prod_00155,seller_0055,47.19,62.72,109.91
ord_000027,1,prod_00083,seller_0022,38.14,12.1,50.24
ord_001782,2,prod_00186,seller_0089,157.97,60.98,218.95
ord_000055,3,prod_00349,seller_0055,467.53,19.96,487.49
ord_001157,1,prod_00485,seller_0145,181.33,60.19,241.52
ord_001076,2,prod_00139,seller_0136,55.19,13.09,68.28
ord_001517,3,prod_00055,seller_0097,80.36,62.15,142.51
ord_001789,1,prod_00019,seller_0138,73.2,21.04,94.24
ord_000781,2,prod_00348,seller_0019,244.34,26.65,270.99
ord_000298,3,prod_00423,seller_0128,192.08,37.0,229.08
ord_001423,1,prod_00469,seller_0142,121.69,30.94,152.63
ord_001615,2,prod_00346,seller_0067,53.58,46.71,100.29
ord_001042,3,prod_00470,seller_0061,348.65,63.61,412.26
ord_000818,1,prod_00454,seller_0063,142.12,43.35,185.47
ord_001794,2,prod_00267,seller_0105,437.71,49.68,487.39
ord_000855,3,prod_00142,seller_0104,119.13,14.84,133.97
ord_001643,1,prod_00316,seller_0139,221.57,44.53,266.1
ord_001933,2,prod_00164,seller_0134,216.27,34.96,251.23
ord_001988,3,prod_00252,seller_0034,64.38,58.72,123.1
ord_000559,1,prod_00232,seller_0099,413.98,31.35,445.33
ord_001270,2,prod_00297,seller_0064,17.66,47.37,65.03
ord_000503,3,prod_00386,seller_0087,190.69,22.55,213.24
ord_001113,1,prod_00441,seller_0081,419.21,24.27,443.48
ord_000203,2,prod_00363,seller_0066,64.66,30.69,95.35
ord_000946,3,prod_00060,seller_0083,140.33,26.72,167.05
ord_000240,1,prod_00404,seller_0092,114.13,23.96,138.09
ord_000490,2,prod_00022,seller_0136,187.01,12.73,199.74
ord_001804,3,prod_00384,seller_0038,256.35,56.02,312.37
ord_001037,1,prod_00126,seller_0130,125.87,13.54,139.41
