trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance_miles,pickup_location_id,dropoff_location_id,rate_code_id,payment_type,fare_amount,extra_surcharge,mta_tax,tip_amount,tolls_amount,congestion_surcharge,total_amount,trip_duration_minutes,pickup_hour,pickup_day_of_week,pickup_date,pickup_year_month
trip_0000133,1,2024-04-13 20:31:00,2024-04-13 20:38:38,1,2.05,107,249,1,Credit Card,12.46,1.0,0.5,0.0,0.0,2.75,16.71,7.6,20,Saturday,2024-04-13,2024-04
trip_0000134,1,2024-06-07 05:41:00,2024-06-07 06:00:21,3,6.36,230,79,1,Credit Card,30.17,1.0,0.5,7.54,0.0,2.75,41.96,19.4,5,Friday,2024-06-07,2024-06
trip_0000135,2,2024-03-11 12:42:00,2024-03-11 13:02:16,1,8.63,140,170,1,Credit Card,36.87,1.0,0.5,5.53,0.0,2.75,46.65,20.3,12,Monday,2024-03-11,2024-03
trip_0000136,1,2024-01-01 17:57:00,2024-01-01 18:06:46,1,3.11,61,43,1,Cash,16.44,2.5,0.5,4.11,0.0,2.75,26.3,9.8,17,Monday,2024-01-01,2024-01
trip_0000137,1,2024-01-16 18:15:00,2024-01-16 18:55:49,3,14.63,236,230,1,Credit Card,63.64,2.5,0.5,9.55,0.0,2.75,78.94,40.8,18,Tuesday,2024-01-16,2024-01
trip_0000138,1,2024-06-19 01:41:00,2024-06-19 02:01:46,2,5.81,234,162,1,Cash,29.37,1.0,0.5,4.41,0.0,2.75,38.03,20.8,1,Wednesday,2024-06-19,2024-06
trip_0000139,2,2024-05-21 01:38:00,2024-05-21 02:06:57,3,8.54,231,61,1,Credit Card,40.96,1.0,0.5,8.19,0.0,2.75,53.4,29.0,1,Tuesday,2024-05-21,2024-05
trip_0000140,2,2024-02-16 01:48:00,2024-02-16 02:05:00,1,3.68,239,145,1,Credit Card,21.62,1.0,0.5,3.24,0.0,2.75,29.11,17.0,1,Friday,2024-02-16,2024-02
trip_0000141,2,2024-05-02 11:10:00,2024-05-02 11:28:17,1,4.84,142,186,1,Credit Card,25.46,1.0,0.5,3.82,0.0,2.75,33.53,18.3,11,Thursday,2024-05-02,2024-05
trip_0000142,2,2024-05-02 18:40:00,2024-05-02 18:57:33,2,7.02,50,234,1,Credit Card,31.09,2.5,0.5,0.0,0.0,2.75,36.84,17.6,18,Thursday,2024-05-02,2024-05
trip_0000143,1,2024-01-17 09:57:00,2024-01-17 10:31:51,1,10.72,164,256,1,Credit Card,49.91,1.0,0.5,7.49,0.0,2.75,61.65,34.9,9,Wednesday,2024-01-17,2024-01
trip_0000144,2,2024-02-13 14:04:00,2024-02-13 14:27:48,1,8.78,48,18,1,Credit Card,39.05,1.0,0.5,7.81,0.0,2.75,51.11,23.8,14,Tuesday,2024-02-13,2024-02
trip_0000145,2,2024-04-04 00:07:00,2024-04-04 00:25:22,5,5.92,238,238,1,Credit Card,28.47,1.0,0.5,4.27,0.0,2.75,36.99,18.4,0,Thursday,2024-04-04,2024-04
trip_0000146,1,2024-04-24 19:50:00,2024-04-24 20:05:14,1,19.92,50,1,1,Credit Card,65.4,2.5,0.5,16.35,0.0,2.75,87.5,15.2,19,Wednesday,2024-04-24,2024-04
trip_0000147,1,2024-06-19 22:30:00,2024-06-19 22:40:08,1,4.23,163,193,1,Credit Card,19.7,1.0,0.5,0.0,0.0,2.75,23.95,10.1,22,Wednesday,2024-06-19,2024-06
trip_0000148,2,2024-01-28 19:39:00,2024-01-28 19:57:22,1,4.58,50,33,1,Credit Card,24.78,2.5,0.5,3.72,0.0,2.75,34.25,18.4,19,Sunday,2024-01-28,2024-01
trip_0000149,2,2024-01-10 08:30:00,2024-01-10 08:38:11,1,1.63,237,237,1,Credit Card,11.58,1.0,0.5,0.0,0.0,2.75,15.83,8.2,8,Wednesday,2024-01-10,2024-01
trip_0000150,1,2024-03-13 20:44:00,2024-03-13 21:01:39,1,6.43,162,80,1,Credit Card,29.52,1.0,0.5,0.0,0.0,2.75,33.77,17.7,20,Wednesday,2024-03-13,2024-03
trip_0000151,1,2024-03-27 04:35:00,2024-03-27 05:03:56,1,12.79,256,170,1,Credit Card,52.64,1.0,0.5,10.53,0.0,2.75,67.42,28.9,4,Wednesday,2024-03-27,2024-03
trip_0000152,1,2024-01-04 21:03:00,2024-01-04 21:08:30,1,2.38,100,50,1,Credit Card,12.3,1.0,0.5,2.46,0.0,2.75,19.01,5.5,21,Thursday,2024-01-04,2024-01
trip_0000153,1,2024-02-08 14:30:00,2024-02-08 14:51:44,4,4.12,255,140,1,Credit Card,25.2,1.0,0.5,3.78,0.0,2.75,33.23,21.7,14,Thursday,2024-02-08,2024-02
trip_0000154,2,2024-02-20 09:14:00,2024-02-20 09:37:30,1,6.65,234,236,1,Credit Card,33.04,1.0,0.5,4.96,0.0,2.75,42.25,23.5,9,Tuesday,2024-02-20,2024-02
trip_0000155,2,2024-05-28 19:48:00,2024-05-28 20:19:11,3,9.93,230,143,1,Cash,45.9,2.5,0.5,9.18,0.0,2.75,60.83,31.2,19,Tuesday,2024-05-28,2024-05
trip_0000156,2,2024-06-01 21:24:00,2024-06-01 21:33:01,1,3.54,238,239,1,Credit Card,17.24,1.0,0.5,3.45,0.0,2.75,24.94,9.0,21,Saturday,2024-06-01,2024-06
trip_0000157,1,2024-05-21 08:32:00,2024-05-21 08:53:37,1,9.41,7,140,1,Credit Card,39.69,1.0,0.5,0.0,0.0,2.75,43.94,21.6,8,Tuesday,2024-05-21,2024-05
trip_0000158,1,2024-03-15 09:19:00,2024-03-15 09:27:16,2,2.95,107,18,1,Cash,15.25,1.0,0.5,3.05,0.0,2.75,22.55,8.3,9,Friday,2024-03-15,2024-03
trip_0000159,2,2024-01-29 20:54:00,2024-01-29 21:33:35,1,15.24,132,164,2,Credit Card,64.71,1.0,0.5,12.94,6.55,2.75,88.45,39.6,20,Monday,2024-01-29,2024-01
trip_0000160,2,2024-03-13 12:14:00,2024-03-13 12:23:34,2,1.86,163,79,1,Credit Card,12.9,1.0,0.5,2.58,0.0,2.75,19.73,9.6,12,Wednesday,2024-03-13,2024-03
trip_0000161,1,2024-05-17 12:42:00,2024-05-17 12:49:42,1,2.01,256,18,1,Credit Card,12.38,1.0,0.5,2.48,0.0,2.75,19.11,7.7,12,Friday,2024-05-17,2024-05
trip_0000162,1,2024-06-23 05:50:00,2024-06-23 06:07:44,1,13.87,1,1,1,Cash,50.01,1.0,0.5,7.5,0.0,2.75,61.76,17.7,5,Sunday,2024-06-23,2024-06
trip_0000163,2,2024-01-09 07:51:00,2024-01-09 08:02:34,1,5.07,163,68,1,Cash,22.73,1.0,0.5,4.55,0.0,2.75,31.53,11.6,7,Tuesday,2024-01-09,2024-01
trip_0000164,2,2024-03-01 02:49:00,2024-03-01 02:55:19,1,1.87,193,256,1,Credit Card,11.3,1.0,0.5,2.82,0.0,2.75,18.37,6.3,2,Friday,2024-03-01,2024-03
trip_0000165,2,2024-06-13 19:33:00,2024-06-13 20:05:29,1,6.71,238,50,1,Cash,37.7,2.5,0.5,5.66,0.0,2.75,49.11,32.5,19,Thursday,2024-06-13,2024-06
trip_0000166,2,2024-03-08 16:42:00,2024-03-08 16:57:11,2,3.86,33,80,1,Credit Card,21.21,2.5,0.5,3.18,0.0,2.75,30.14,15.2,16,Friday,2024-03-08,2024-03
trip_0000167,1,2024-05-10 07:13:00,2024-05-10 07:28:42,1,7.0,141,80,1,Credit Card,30.1,1.0,0.5,0.0,0.0,2.75,34.35,15.7,7,Friday,2024-05-10,2024-05
trip_0000168,1,2024-02-26 13:24:00,2024-02-26 13:51:13,1,11.12,132,163,2,Credit Card,47.19,1.0,0.5,0.0,6.55,2.75,57.99,27.2,13,Monday,2024-02-26,2024-02
trip_0000169,2,2024-02-13 10:27:00,2024-02-13 10:37:46,1,3.25,141,100,1,Credit Card,17.33,1.0,0.5,4.33,0.0,2.75,25.91,10.8,10,Tuesday,2024-02-13,2024-02
trip_0000170,1,2024-06-09 14:35:00,2024-06-09 15:12:24,1,15.94,142,162,1,Credit Card,65.54,1.0,0.5,13.11,0.0,2.75,82.9,37.4,14,Sunday,2024-06-09,2024-06
trip_0000171,1,2024-06-24 19:18:00,2024-06-24 19:23:38,1,1.71,162,18,1,Credit Card,10.53,2.5,0.5,2.11,0.0,2.75,18.39,5.6,19,Monday,2024-06-24,2024-06
trip_0000172,2,2024-04-17 15:56:00,2024-04-17 16:07:04,3,4.72,234,7,1,Credit Card,21.52,1.0,0.5,4.3,0.0,2.75,30.07,11.1,15,Wednesday,2024-04-17,2024-04
trip_0000173,1,2024-04-23 14:27:00,2024-04-23 14:48:38,1,6.9,43,142,1,Credit Card,32.79,1.0,0.5,4.92,0.0,2.75,41.96,21.6,14,Tuesday,2024-04-23,2024-04
trip_0000174,1,2024-02-12 16:03:00,2024-02-12 16:12:27,1,2.11,50,238,1,Cash,13.53,2.5,0.5,2.71,0.0,2.75,21.99,9.5,16,Monday,2024-02-12,2024-02
trip_0000175,2,2024-01-23 17:35:00,2024-01-23 17:41:50,2,2.36,48,256,1,Credit Card,12.91,2.5,0.5,3.23,0.0,2.75,21.89,6.8,17,Tuesday,2024-01-23,2024-01
trip_0000176,1,2024-01-29 22:48:00,2024-01-29 23:06:42,1,7.64,145,107,1,Dispute,33.37,1.0,0.5,0.0,0.0,2.75,37.62,18.7,22,Monday,2024-01-29,2024-01
trip_0000177,2,2024-03-14 21:01:00,2024-03-14 21:08:47,1,3.0,43,249,1,Credit Card,15.14,1.0,0.5,3.03,0.0,2.75,22.42,7.8,21,Thursday,2024-03-14,2024-03
trip_0000178,1,2024-05-17 16:30:00,2024-05-17 16:39:10,2,3.55,193,164,1,Cash,17.35,2.5,0.5,0.0,0.0,2.75,23.1,9.2,16,Friday,2024-05-17,2024-05
trip_0000179,1,2024-04-16 18:55:00,2024-04-16 19:13:38,6,3.53,43,143,1,Credit Card,22.03,2.5,0.5,0.0,0.0,2.75,27.78,18.6,18,Tuesday,2024-04-16,2024-04
trip_0000180,2,2024-05-23 00:27:00,2024-05-23 00:47:23,1,7.11,33,238,1,Credit Card,32.75,1.0,0.5,4.91,0.0,2.75,41.91,20.4,0,Thursday,2024-05-23,2024-05
trip_0000181,2,2024-03-08 14:26:00,2024-03-08 14:44:57,1,7.51,162,237,1,Cash,33.13,1.0,0.5,6.63,0.0,2.75,44.01,19.0,14,Friday,2024-03-08,2024-03
trip_0000182,1,2024-03-19 04:12:00,2024-03-19 04:25:18,1,2.87,231,234,1,Cash,17.55,1.0,0.5,3.51,0.0,2.75,25.31,13.3,4,Tuesday,2024-03-19,2024-03
trip_0000183,2,2024-01-11 14:29:00,2024-01-11 14:39:41,1,4.8,68,79,1,Credit Card,21.54,1.0,0.5,0.0,0.0,2.75,25.79,10.7,14,Thursday,2024-01-11,2024-01
trip_0000184,2,2024-01-29 16:07:00,2024-01-29 16:23:26,1,20.17,138,79,2,Credit Card,66.69,2.5,0.5,0.0,6.55,2.75,78.99,16.4,16,Monday,2024-01-29,2024-01
trip_0000185,2,2024-06-18 16:21:00,2024-06-18 16:45:51,1,8.54,256,140,1,Credit Card,38.91,2.5,0.5,5.84,0.0,2.75,50.5,24.9,16,Tuesday,2024-06-18,2024-06
trip_0000186,1,2024-03-15 09:48:00,2024-03-15 10:13:50,1,21.77,80,138,2,Credit Card,75.79,1.0,0.5,18.95,6.55,2.75,105.54,25.8,9,Friday,2024-03-15,2024-03
trip_0000187,2,2024-02-26 03:33:00,2024-02-26 03:52:26,1,4.0,193,163,1,Credit Card,23.72,1.0,0.5,4.74,0.0,2.75,32.71,19.4,3,Monday,2024-02-26,2024-02
trip_0000188,2,2024-05-07 14:53:00,2024-05-07 15:10:39,1,7.13,237,61,1,Credit Card,31.43,1.0,0.5,6.29,0.0,2.75,41.97,17.7,14,Tuesday,2024-05-07,2024-05
trip_0000189,2,2024-01-03 21:35:00,2024-01-03 21:59:31,2,10.9,80,237,1,Credit Card,45.24,1.0,0.5,9.05,0.0,2.75,58.54,24.5,21,Wednesday,2024-01-03,2024-01
trip_0000190,1,2024-01-02 16:36:00,2024-01-02 16:58:57,1,4.56,234,193,1,Cash,27.02,2.5,0.5,6.76,0.0,2.75,39.53,23.0,16,Tuesday,2024-01-02,2024-01
trip_0000191,2,2024-03-06 01:03:00,2024-03-06 01:13:46,1,3.03,164,249,1,Credit Card,16.72,1.0,0.5,3.34,0.0,2.75,24.31,10.8,1,Wednesday,2024-03-06,2024-03
trip_0000192,1,2024-05-01 23:43:00,2024-05-02 00:02:13,3,4.19,79,236,1,Credit Card,24.14,1.0,0.5,4.83,0.0,2.75,33.22,19.2,23,Wednesday,2024-05-01,2024-05
trip_0000193,1,2024-02-09 21:19:00,2024-02-09 21:24:22,1,2.38,164,79,1,Cash,12.23,1.0,0.5,2.45,0.0,2.75,18.93,5.4,21,Friday,2024-02-09,2024-02
trip_0000194,2,2024-04-14 09:20:00,2024-04-14 09:44:08,2,5.21,170,141,1,Credit Card,29.4,1.0,0.5,4.41,0.0,2.75,38.06,24.1,9,Sunday,2024-04-14,2024-04
trip_0000195,1,2024-04-06 14:18:00,2024-04-06 14:47:38,1,9.3,186,239,1,Credit Card,43.4,1.0,0.5,10.85,0.0,2.75,58.5,29.6,14,Saturday,2024-04-06,2024-04
trip_0000196,1,2024-01-13 22:57:00,2024-01-13 23:19:19,1,6.4,170,145,1,Credit Card,31.76,1.0,0.5,4.76,0.0,2.75,40.77,22.3,22,Saturday,2024-01-13,2024-01
trip_0000197,2,2024-03-24 21:46:00,2024-03-24 21:58:56,1,5.29,107,255,1,Credit Card,24.02,1.0,0.5,6.0,0.0,2.75,34.27,12.9,21,Sunday,2024-03-24,2024-03
trip_0000198,2,2024-01-18 12:45:00,2024-01-18 12:55:57,2,2.47,68,164,1,Credit Card,15.27,1.0,0.5,3.05,0.0,2.75,22.57,11.0,12,Thursday,2024-01-18,2024-01
trip_0000199,2,2024-06-17 00:01:00,2024-06-17 00:25:47,4,5.67,145,61,1,Cash,30.98,1.0,0.5,6.2,0.0,2.75,41.43,24.8,0,Monday,2024-06-17,2024-06
trip_0000200,2,2024-02-10 13:51:00,2024-02-10 14:00:30,1,2.45,142,79,1,Credit Card,14.49,1.0,0.5,2.9,0.0,2.75,21.64,9.5,13,Saturday,2024-02-10,2024-02
trip_0000201,2,2024-04-21 01:51:00,2024-04-21 02:10:26,3,8.44,80,164,1,Credit Card,35.93,1.0,0.5,5.39,0.0,2.75,45.57,19.4,1,Sunday,2024-04-21,2024-04
trip_0000202,2,2024-02-21 12:03:00,2024-02-21 12:18:08,1,4.52,230,239,1,Cash,23.0,1.0,0.5,5.75,0.0,2.75,33.0,15.1,12,Wednesday,2024-02-21,2024-02
trip_0000203,2,2024-01-06 15:22:00,2024-01-06 15:31:29,1,2.44,90,161,1,Credit Card,14.45,1.0,0.5,2.17,0.0,2.75,20.87,9.5,15,Saturday,2024-01-06,2024-01
trip_0000204,2,2024-01-19 01:48:00,2024-01-19 02:19:04,1,18.88,138,140,2,Credit Card,70.46,1.0,0.5,10.57,6.55,2.75,91.83,31.1,1,Friday,2024-01-19,2024-01
trip_0000205,1,2024-04-11 08:45:00,2024-04-11 08:58:51,5,5.91,145,237,1,Credit Card,26.18,1.0,0.5,3.93,0.0,2.75,34.36,13.9,8,Thursday,2024-04-11,2024-04
trip_0000206,2,2024-02-26 19:13:00,2024-02-26 19:35:40,3,7.85,90,170,1,No Charge,35.92,2.5,0.5,8.98,0.0,2.75,50.65,22.7,19,Monday,2024-02-26,2024-02
trip_0000207,1,2024-02-19 19:51:00,2024-02-19 19:57:23,1,1.19,238,162,1,Credit Card,9.47,2.5,0.5,1.89,0.0,2.75,17.11,6.4,19,Monday,2024-02-19,2024-02
trip_0000208,2,2024-03-21 00:04:00,2024-03-21 00:09:30,1,1.69,161,239,1,Credit Card,10.4,1.0,0.5,2.6,0.0,2.75,17.25,5.5,0,Thursday,2024-03-21,2024-03
trip_0000209,1,2024-05-06 21:28:00,2024-05-06 21:49:29,1,5.24,255,68,1,Credit Card,28.15,1.0,0.5,5.63,0.0,2.75,38.03,21.5,21,Monday,2024-05-06,2024-05
trip_0000210,1,2024-04-28 01:09:00,2024-04-28 01:22:45,3,6.08,140,164,1,Credit Card,26.6,1.0,0.5,3.99,0.0,2.75,34.84,13.8,1,Sunday,2024-04-28,2024-04
trip_0000211,2,2024-03-08 07:15:00,2024-03-08 07:36:34,1,9.31,141,230,1,Credit Card,39.39,1.0,0.5,5.91,0.0,2.75,49.55,21.6,7,Friday,2024-03-08,2024-03
trip_0000212,1,2024-06-26 05:24:00,2024-06-26 05:38:57,1,5.34,7,68,1,Credit Card,25.17,1.0,0.5,3.78,0.0,2.75,33.2,15.0,5,Wednesday,2024-06-26,2024-06
trip_0000213,1,2024-04-13 02:14:00,2024-04-13 02:45:37,1,12.24,138,249,2,Credit Card,52.47,1.0,0.5,0.0,6.55,2.75,63.27,31.6,2,Saturday,2024-04-13,2024-04
trip_0000214,2,2024-02-17 09:13:00,2024-02-17 09:32:14,1,4.83,230,163,1,Credit Card,25.9,1.0,0.5,5.18,0.0,2.75,35.33,19.2,9,Saturday,2024-02-17,2024-02
trip_0000215,2,2024-05-02 13:31:00,2024-05-02 13:42:47,4,15.22,170,138,2,Credit Card,50.75,1.0,0.5,0.0,6.55,2.75,61.55,11.8,13,Thursday,2024-05-02,2024-05
trip_0000216,2,2024-02-16 12:31:00,2024-02-16 12:48:57,1,7.02,80,239,1,Credit Card,31.28,1.0,0.5,0.0,0.0,2.75,35.53,18.0,12,Friday,2024-02-16,2024-02
trip_0000217,1,2024-05-21 01:55:00,2024-05-21 02:26:16,1,5.85,68,33,1,Credit Card,34.73,1.0,0.5,5.21,0.0,2.75,44.19,31.3,1,Tuesday,2024-05-21,2024-05
trip_0000218,2,2024-02-15 17:11:00,2024-02-15 17:25:04,1,5.79,256,61,1,Credit Card,25.96,2.5,0.5,5.19,0.0,2.75,36.9,14.1,17,Thursday,2024-02-15,2024-02
trip_0000219,1,2024-04-14 16:20:00,2024-04-14 16:39:38,1,7.77,249,48,1,Credit Card,34.19,2.5,0.5,5.13,0.0,2.75,45.07,19.6,16,Sunday,2024-04-14,2024-04
trip_0000220,2,2024-03-05 17:17:00,2024-03-05 17:34:03,1,7.66,164,164,1,Credit Card,32.59,2.5,0.5,4.89,0.0,2.75,43.23,17.1,17,Tuesday,2024-03-05,2024-03
trip_0000221,1,2024-04-07 09:06:00,2024-04-07 09:16:26,4,2.47,107,234,1,Credit Card,15.01,1.0,0.5,3.0,0.0,2.75,22.26,10.4,9,Sunday,2024-04-07,2024-04
trip_0000222,1,2024-06-11 18:28:00,2024-06-11 18:45:25,3,4.28,238,236,1,Credit Card,23.48,2.5,0.5,0.0,0.0,2.75,29.23,17.4,18,Tuesday,2024-06-11,2024-06
trip_0000223,1,2024-01-15 05:41:00,2024-01-15 05:48:21,1,2.31,80,234,1,Cash,13.03,1.0,0.5,1.95,0.0,2.75,19.23,7.4,5,Monday,2024-01-15,2024-01
trip_0000224,2,2024-03-24 06:44:00,2024-03-24 06:57:53,1,5.53,231,236,1,Credit Card,25.16,1.0,0.5,5.03,0.0,2.75,34.44,13.9,6,Sunday,2024-03-24,2024-03
trip_0000225,1,2024-04-29 21:12:00,2024-04-29 21:17:01,3,2.12,256,164,1,Credit Card,11.34,1.0,0.5,0.0,0.0,2.75,15.59,5.0,21,Monday,2024-04-29,2024-04
trip_0000226,2,2024-05-12 20:53:00,2024-05-12 21:05:09,2,4.95,100,238,1,Credit Card,22.69,1.0,0.5,3.4,0.0,2.75,30.34,12.2,20,Sunday,2024-05-12,2024-05
trip_0000227,1,2024-06-19 00:34:00,2024-06-19 00:56:18,1,7.59,100,239,1,Cash,35.03,1.0,0.5,8.76,0.0,2.75,48.04,22.3,0,Wednesday,2024-06-19,2024-06
trip_0000228,2,2024-05-08 11:39:00,2024-05-08 11:52:41,1,20.72,141,1,1,Credit Card,66.82,1.0,0.5,13.36,0.0,2.75,84.43,13.7,11,Wednesday,2024-05-08,2024-05
trip_0000229,2,2024-06-09 10:28:00,2024-06-09 10:36:48,1,1.79,7,141,1,Credit Card,12.33,1.0,0.5,2.47,0.0,2.75,19.05,8.8,10,Sunday,2024-06-09,2024-06
trip_0000230,1,2024-05-10 08:25:00,2024-05-10 08:58:39,1,10.45,145,163,1,Credit Card,48.56,1.0,0.5,7.28,0.0,2.75,60.09,33.7,8,Friday,2024-05-10,2024-05
trip_0000231,1,2024-06-23 07:28:00,2024-06-23 07:46:06,1,3.94,61,140,1,Credit Card,22.89,1.0,0.5,4.58,0.0,2.75,31.72,18.1,7,Sunday,2024-06-23,2024-06
trip_0000232,1,2024-01-01 17:23:00,2024-01-01 17:30:06,1,2.35,236,50,1,Credit Card,13.01,2.5,0.5,2.6,0.0,2.75,21.36,7.1,17,Monday,2024-01-01,2024-01
trip_0000233,1,2024-05-21 14:48:00,2024-05-21 15:05:17,1,3.94,161,256,1,Credit Card,22.48,1.0,0.5,3.37,0.0,2.75,30.1,17.3,14,Tuesday,2024-05-21,2024-05
trip_0000234,2,2024-05-16 07:52:00,2024-05-16 08:00:31,1,2.33,231,249,1,Credit Card,13.67,1.0,0.5,3.42,0.0,2.75,21.34,8.5,7,Thursday,2024-05-16,2024-05
trip_0000235,2,2024-05-23 01:43:00,2024-05-23 01:57:45,1,3.09,239,50,1,Credit Card,18.88,1.0,0.5,3.78,0.0,2.75,26.91,14.8,1,Thursday,2024-05-23,2024-05
trip_0000236,2,2024-04-02 08:06:00,2024-04-02 08:10:17,1,1.33,161,239,1,Credit Card,8.81,1.0,0.5,1.76,0.0,2.75,14.82,4.3,8,Tuesday,2024-04-02,2024-04
trip_0000237,2,2024-04-14 21:57:00,2024-04-14 22:27:02,1,11.52,230,18,1,Cash,49.7,1.0,0.5,9.94,0.0,2.75,63.89,30.0,21,Sunday,2024-04-14,2024-04
trip_0000238,2,2024-03-17 11:05:00,2024-03-17 11:24:03,1,6.57,48,140,1,Credit Card,30.59,1.0,0.5,6.12,0.0,2.75,40.96,19.1,11,Sunday,2024-03-17,2024-03
trip_0000239,2,2024-06-20 08:17:00,2024-06-20 08:28:57,1,2.2,100,234,1,Credit Card,15.03,1.0,0.5,0.0,0.0,2.75,19.28,12.0,8,Thursday,2024-06-20,2024-06
trip_0000240,2,2024-05-08 19:52:00,2024-05-08 20:04:02,2,3.76,238,186,1,Credit Card,19.36,2.5,0.5,2.9,0.0,2.75,28.01,12.0,19,Wednesday,2024-05-08,2024-05
trip_0000241,2,2024-04-13 00:46:00,2024-04-13 01:05:21,1,5.07,61,231,1,Credit Card,26.62,1.0,0.5,5.32,0.0,2.75,36.19,19.4,0,Saturday,2024-04-13,2024-04
trip_0000242,2,2024-04-24 05:03:00,2024-04-24 05:21:56,4,6.36,61,163,1,Credit Card,29.96,1.0,0.5,0.0,0.0,2.75,34.21,18.9,5,Wednesday,2024-04-24,2024-04
trip_0000243,2,2024-04-09 20:13:00,2024-04-09 20:35:12,5,4.99,33,230,1,Credit Card,27.83,1.0,0.5,5.57,0.0,2.75,37.65,22.2,20,Tuesday,2024-04-09,2024-04
trip_0000244,2,2024-01-24 16:42:00,2024-01-24 16:56:49,1,5.62,162,145,1,Credit Card,25.87,2.5,0.5,5.17,0.0,2.75,36.79,14.8,16,Wednesday,2024-01-24,2024-01
trip_0000245,1,2024-06-04 01:20:00,2024-06-04 01:34:03,1,6.31,236,50,1,Credit Card,27.38,1.0,0.5,6.84,0.0,2.75,38.47,14.1,1,Tuesday,2024-06-04,2024-06
trip_0000246,1,2024-05-30 10:32:00,2024-05-30 10:43:19,1,2.54,234,230,1,Credit Card,15.65,1.0,0.5,2.35,0.0,2.75,22.25,11.3,10,Thursday,2024-05-30,2024-05
trip_0000247,2,2024-01-31 23:27:00,2024-01-31 23:45:47,1,4.46,80,163,1,Cash,24.66,1.0,0.5,0.0,0.0,2.75,28.91,18.8,23,Wednesday,2024-01-31,2024-01
trip_0000248,2,2024-06-03 13:11:00,2024-06-03 13:22:52,1,4.37,107,239,1,Credit Card,20.95,1.0,0.5,4.19,0.0,2.75,29.39,11.9,13,Monday,2024-06-03,2024-06
trip_0000249,2,2024-01-11 15:18:00,2024-01-11 15:36:25,1,3.54,237,50,1,Credit Card,21.95,1.0,0.5,4.39,0.0,2.75,30.59,18.4,15,Thursday,2024-01-11,2024-01
trip_0000250,2,2024-02-27 06:55:00,2024-02-27 07:07:32,1,5.53,18,68,1,Credit Card,24.48,1.0,0.5,3.67,0.0,2.75,32.4,12.5,6,Tuesday,2024-02-27,2024-02
trip_0000251,1,2024-06-12 07:12:00,2024-06-12 07:38:45,1,10.85,33,234,1,Credit Card,46.22,1.0,0.5,9.24,0.0,2.75,59.71,26.8,7,Wednesday,2024-06-12,2024-06
trip_0000252,2,2024-02-19 02:36:00,2024-02-19 02:51:46,1,4.37,163,230,1,Credit Card,22.91,1.0,0.5,0.0,0.0,2.75,27.16,15.8,2,Monday,2024-02-19,2024-02
trip_0000253,2,2024-06-21 00:30:00,2024-06-21 00:45:35,1,4.66,236,68,1,Credit Card,23.61,1.0,0.5,4.72,0.0,2.75,32.58,15.6,0,Friday,2024-06-21,2024-06
trip_0000254,2,2024-01-18 22:28:00,2024-01-18 22:49:33,1,4.57,234,239,1,Credit Card,26.35,1.0,0.5,3.95,0.0,2.75,34.55,21.6,22,Thursday,2024-01-18,2024-01
trip_0000255,2,2024-02-09 14:57:00,2024-02-09 15:21:42,2,11.05,61,107,1,Credit Card,45.74,1.0,0.5,6.86,0.0,2.75,56.85,24.7,14,Friday,2024-02-09,2024-02
trip_0000256,1,2024-03-08 03:16:00,2024-03-08 03:22:19,2,1.68,68,61,1,Credit Card,10.78,1.0,0.5,2.16,0.0,2.75,17.19,6.3,3,Friday,2024-03-08,2024-03
trip_0000257,2,2024-05-22 22:17:00,2024-05-22 22:45:37,1,7.67,142,255,1,No Charge,38.4,1.0,0.5,9.6,0.0,2.75,52.25,28.6,22,Wednesday,2024-05-22,2024-05
trip_0000258,1,2024-05-07 06:01:00,2024-05-07 06:09:15,1,2.66,107,164,1,Credit Card,14.45,1.0,0.5,0.0,0.0,2.75,18.7,8.3,6,Tuesday,2024-05-07,2024-05
trip_0000259,2,2024-02-01 16:47:00,2024-02-01 17:21:04,1,21.49,138,132,2,Cash,79.13,2.5,0.5,15.83,6.55,2.75,107.26,34.1,16,Thursday,2024-02-01,2024-02
trip_0000260,2,2024-06-26 17:08:00,2024-06-26 17:27:14,1,8.59,236,170,1,Credit Card,36.24,2.5,0.5,0.0,0.0,2.75,41.99,19.2,17,Wednesday,2024-06-26,2024-06
trip_0000261,2,2024-03-07 20:17:00,2024-03-07 20:28:38,4,2.15,33,43,1,Credit Card,14.73,1.0,0.5,2.21,0.0,2.75,21.19,11.6,20,Thursday,2024-03-07,2024-03
trip_0000262,1,2024-05-25 16:05:00,2024-05-25 16:32:56,5,12.06,1,107,1,Credit Card,50.14,2.5,0.5,7.52,0.0,2.75,63.41,27.9,16,Saturday,2024-05-25,2024-05
trip_0000263,1,2024-01-18 23:37:00,2024-01-18 23:54:59,1,21.49,237,138,2,Credit Card,71.09,1.0,0.5,17.77,6.55,2.75,99.66,18.0,23,Thursday,2024-01-18,2024-01
trip_0000264,1,2024-06-07 23:00:00,2024-06-07 23:12:41,1,4.88,142,161,1,Cash,22.77,1.0,0.5,4.55,0.0,2.75,31.57,12.7,23,Friday,2024-06-07,2024-06
trip_0000265,2,2024-01-04 04:31:00,2024-01-04 04:36:07,1,2.05,256,186,1,Credit Card,11.2,1.0,0.5,2.8,0.0,2.75,18.25,5.1,4,Thursday,2024-01-04,2024-01
