record_id,fiscal_year,fiscal_quarter,period_label,business_unit_code,business_unit,department_code,department,revenue_usd,cogs_usd,gross_profit_usd,gross_margin_pct,rd_expense_usd,sales_marketing_expense_usd,ga_expense_usd,total_opex_usd,operating_income_usd,ebitda_usd,ebitda_margin_pct,net_income_usd,capex_usd,headcount,budget_allocated_usd,budget_variance_pct,revenue_growth_yoy_pct
FIN-2023-00090,2023,Q2,2023-Q2,GHSS,Global Hardware & Semiconductor Systems,SALES,Global Enterprise Sales & Field Ops,17971427.41,4239335.7,13732091.71,76.41,2726841.91,831041.48,617027.53,4174910.92,9557180.79,10216879.3,56.85,7550172.82,1465996.68,319,3876736.15,7.69,19.3
FIN-2023-00091,2023,Q2,2023-Q2,GHSS,Global Hardware & Semiconductor Systems,MKTG,Global Growth & Brand Marketing,15697720.37,4230513.13,11467207.24,73.05,1234441.14,1716327.12,579351.83,3530120.09,7937087.15,8115831.77,51.7,6270298.85,397210.26,383,3611442.69,-2.25,13.68
FIN-2023-00092,2023,Q2,2023-Q2,GHSS,Global Hardware & Semiconductor Systems,CSM,Customer Success & Technical Account Mgmt,5945704.91,1659841.35,4285863.56,72.08,2123382.24,1321736.42,649755.19,4094873.85,190989.71,992122.82,16.69,150881.87,1780295.81,126,3809229.34,7.5,13.84
FIN-2023-00093,2023,Q2,2023-Q2,GHSS,Global Hardware & Semiconductor Systems,OPS,Cloud Infrastructure & Network Operations,12739835.8,3113839.02,9625996.78,75.56,1148332.49,1047850.82,774212.68,2970395.99,6655600.79,7138695.52,56.03,5257924.62,1073543.85,442,3020984.06,-1.67,16.92
FIN-2023-00094,2023,Q2,2023-Q2,GHSS,Global Hardware & Semiconductor Systems,GA,Corporate General & Administrative,1727529.83,444113.8,1283416.03,74.29,3051882.94,1538783.97,369252.93,4959919.84,-3676503.81,-3085735.17,-178.62,-2904438.01,1312819.21,119,5312164.42,-6.63,35.95
FIN-2023-00095,2023,Q2,2023-Q2,GHSS,Global Hardware & Semiconductor Systems,LEGAL,"Legal, Risk & Compliance",5009703.57,1473216.07,3536487.5,70.59,468896.19,2027048.08,1101826.69,3597770.96,-61283.46,54484.35,1.09,-48413.93,257261.81,341,3482362.6,3.31,26.02
FIN-2023-00096,2023,Q2,2023-Q2,GHSS,Global Hardware & Semiconductor Systems,PROD,Product Strategy & User Experience,2036198.23,551494.32,1484703.91,72.92,1024748.13,1251127.01,254732.73,2530607.87,-1045903.96,-426387.65,-20.94,-826264.13,1376702.91,339,2400048.35,5.44,21.4
FIN-2023-00097,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,ENG,Core Engineering & Software R&D,1233211.16,240209.42,993001.74,80.52,602812.93,347481.83,680414.99,1630709.75,-637708.01,-488448.66,-39.61,-503789.33,331687.45,411,1670062.94,-2.36,11.57
FIN-2023-00098,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,SALES,Global Enterprise Sales & Field Ops,4137378.61,877721.42,3259657.19,78.79,1665357.28,706844.29,726781.4,3098982.97,160674.22,855903.69,20.69,126932.63,1544954.37,393,3147640.62,-1.55,26.14
FIN-2023-00099,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,MKTG,Global Growth & Brand Marketing,4262482.03,1161189.54,3101292.49,72.76,2984357.54,2577543.33,577956.74,6139857.61,-3038565.12,-2905807.81,-68.17,-2400466.44,295016.25,215,5844551.63,5.05,20.4
FIN-2023-00100,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,CSM,Customer Success & Technical Account Mgmt,6468577.34,1938548.92,4530028.42,70.03,898207.22,2223865.52,1094551.16,4216623.9,313404.52,695035.6,10.74,247589.57,848069.07,263,4546754.61,-7.26,12.31
FIN-2023-00101,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,OPS,Cloud Infrastructure & Network Operations,13488751.6,4078813.07,9409938.53,69.76,3019622.42,1600111.97,919053.22,5538787.61,3871150.92,4367600.45,32.38,3058209.23,1103221.17,211,5521409.81,0.31,24.33
FIN-2023-00102,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,GA,Corporate General & Administrative,1917026.43,650560.51,1266465.92,66.06,611837.39,675558.01,983360.1,2270755.5,-1004289.58,-384730.41,-20.07,-793388.77,1376798.15,435,2121552.28,7.03,20.65
FIN-2023-00103,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,LEGAL,"Legal, Risk & Compliance",2852297.7,616890.21,2235407.49,78.37,3231835.19,417721.17,709929.15,4359485.51,-2124078.02,-1973580.21,-69.19,-1678021.64,334439.57,409,4745150.79,-8.13,16.04
FIN-2023-00104,2023,Q2,2023-Q2,DCBM,Digital Commerce & B2B Marketplace,PROD,Product Strategy & User Experience,4045634.25,879913.33,3165720.92,78.25,693041.89,610839.09,754500.21,2058381.19,1107339.73,1176160.11,29.07,874798.39,152934.17,229,2289185.13,-10.08,35.35
FIN-2023-00105,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,ENG,Core Engineering & Software R&D,706479.3,192891.87,513587.43,72.7,1037150.5,2195843.81,520171.49,3753165.8,-3239578.37,-2821000.39,-399.3,-2559266.91,930173.29,49,3962824.47,-5.29,27.27
FIN-2023-00106,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,SALES,Global Enterprise Sales & Field Ops,15579637.37,4362500.64,11217136.73,72.0,734495.58,1934515.13,384393.21,3053403.92,8163732.81,8430655.23,54.11,6449348.92,593160.94,438,3094749.33,-1.34,34.2
FIN-2023-00107,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,MKTG,Global Growth & Brand Marketing,5391081.13,1443301.97,3947779.16,73.23,2776556.94,1542226.24,160797.63,4479580.81,-531801.65,-464494.12,-8.62,-420123.3,149572.29,81,4833401.65,-7.32,10.56
FIN-2023-00108,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,CSM,Customer Success & Technical Account Mgmt,16155727.38,4726959.52,11428767.86,70.74,3206182.35,1669269.82,580193.49,5455645.66,5973122.2,6121158.73,37.89,4718766.54,328970.06,465,5604469.35,-2.66,20.04
FIN-2023-00109,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,OPS,Cloud Infrastructure & Network Operations,6543340.31,2286084.75,4257255.56,65.06,1110967.09,1534301.87,429105.55,3074374.51,1182881.05,1841394.93,28.14,934476.03,1463364.17,106,3048430.65,0.85,22.82
FIN-2023-00110,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,GA,Corporate General & Administrative,7108018.26,2451629.43,4656388.83,65.51,595694.03,621148.35,1042075.66,2258918.04,2397470.79,2947749.74,41.47,1894001.92,1222842.11,66,2256278.4,0.12,29.51
FIN-2023-00111,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,LEGAL,"Legal, Risk & Compliance",1124086.44,215702.48,908383.96,80.81,1181069.39,1321071.58,1190906.59,3693047.56,-2784663.6,-2135974.43,-190.02,-2199884.24,1441531.49,141,3605500.53,2.43,35.61
FIN-2023-00112,2023,Q2,2023-Q2,SFTP,Strategic FinTech & Payments Hub,PROD,Product Strategy & User Experience,2744287.35,625750.56,2118536.79,77.2,2226477.6,1815499.16,840197.08,4882173.84,-2763637.05,-2213516.24,-80.66,-2183273.27,1222490.69,428,5271549.74,-7.39,8.71
FIN-2023-00113,2023,Q2,2023-Q2,PST,Professional Services & Transformation,ENG,Core Engineering & Software R&D,684567.89,167778.26,516789.63,75.49,2680189.11,419464.8,1196365.69,4296019.6,-3779229.97,-3651078.66,-533.34,-2985591.68,284780.7,334,4337415.09,-0.95,34.94
FIN-2023-00114,2023,Q2,2023-Q2,PST,Professional Services & Transformation,SALES,Global Enterprise Sales & Field Ops,8231054.29,2355243.86,5875810.43,71.39,1560334.03,875779.78,627269.86,3063383.67,2812426.76,3523194.97,42.8,2221817.14,1579484.91,414,3125350.55,-1.98,19.73
FIN-2023-00115,2023,Q2,2023-Q2,PST,Professional Services & Transformation,MKTG,Global Growth & Brand Marketing,13327213.1,4657206.94,8670006.16,65.05,2830900.93,2030312.75,803227.32,5664441.0,3005565.16,3382052.46,25.38,2374396.48,836638.45,136,6325282.05,-10.45,30.97
FIN-2023-00116,2023,Q2,2023-Q2,PST,Professional Services & Transformation,CSM,Customer Success & Technical Account Mgmt,5392485.92,1543449.43,3849036.49,71.38,773465.8,906146.38,908134.18,2587746.36,1261290.13,1575681.11,29.22,996419.2,698646.63,245,2575653.12,0.47,26.33
FIN-2023-00117,2023,Q2,2023-Q2,PST,Professional Services & Transformation,OPS,Cloud Infrastructure & Network Operations,6712570.73,2200112.79,4512457.94,67.22,2158016.84,2081508.51,222848.88,4462374.23,50083.71,291568.92,4.34,39566.13,536633.81,131,4138601.44,7.82,11.74
FIN-2023-00118,2023,Q2,2023-Q2,PST,Professional Services & Transformation,GA,Corporate General & Administrative,2136592.96,644367.4,1492225.56,69.84,2357827.88,1380527.79,1194272.4,4932628.07,-3440402.51,-3078161.7,-144.07,-2717917.98,804979.58,301,5369110.45,-8.13,32.42
FIN-2023-00119,2023,Q2,2023-Q2,PST,Professional Services & Transformation,LEGAL,"Legal, Risk & Compliance",5459870.57,1577476.05,3882394.52,71.11,2014457.15,2148558.0,219418.75,4382433.9,-500039.38,247291.43,4.53,-395031.11,1660735.14,318,4892610.02,-10.43,34.97
FIN-2023-00120,2023,Q2,2023-Q2,PST,Professional Services & Transformation,PROD,Product Strategy & User Experience,872185.44,205895.3,666290.14,76.39,3085426.74,1185684.31,952771.58,5223882.63,-4557592.49,-4379801.45,-502.16,-3600498.07,395091.21,91,5276631.75,-1.0,16.03
FIN-2023-00121,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,ENG,Core Engineering & Software R&D,923064.3,235642.07,687422.23,74.47,2796307.62,2029901.3,1096887.22,5923096.14,-5235673.91,-5047011.25,-546.77,-4136182.39,419250.35,235,6351779.12,-6.75,34.12
FIN-2023-00122,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,SALES,Global Enterprise Sales & Field Ops,3621993.5,922356.66,2699636.84,74.53,1414188.66,2593037.44,1002082.85,5009308.95,-2309672.11,-1819620.36,-50.24,-1824640.97,1089003.88,217,5050674.73,-0.82,29.47
FIN-2023-00123,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,MKTG,Global Growth & Brand Marketing,6850044.35,1491091.02,5358953.33,78.23,1221079.01,1529955.57,1082937.92,3833972.5,1524980.83,2243011.15,32.74,1204734.86,1595622.94,72,3880754.79,-1.21,33.15
FIN-2023-00124,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,CSM,Customer Success & Technical Account Mgmt,12238410.59,2226126.4,10012284.19,81.81,1873556.58,1746385.8,651348.97,4271291.35,5740992.84,6559494.36,53.6,4535384.34,1818892.26,42,4668729.7,-8.51,18.64
FIN-2023-00125,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,OPS,Cloud Infrastructure & Network Operations,17521198.11,4809424.06,12711774.05,72.55,914241.25,565863.67,1095304.84,2575409.76,10136364.29,10219189.05,58.32,8007727.79,184055.02,360,2839082.09,-9.29,14.98
FIN-2023-00126,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,GA,Corporate General & Administrative,2592126.51,895986.54,1696139.97,65.43,749210.1,314625.98,333324.43,1397160.51,298979.46,404263.25,15.6,236193.77,233963.97,279,1305344.31,7.03,9.18
FIN-2023-00127,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,LEGAL,"Legal, Risk & Compliance",6373327.91,1308386.07,5064941.84,79.47,1952228.15,2492250.02,1129691.5,5574169.67,-509227.83,-97571.07,-1.53,-402289.99,914792.79,356,5793742.68,-3.79,25.67
FIN-2023-00128,2023,Q2,2023-Q2,ARDQ,Advanced R&D & Quantum Computing,PROD,Product Strategy & User Experience,1590792.01,399548.43,1191243.58,74.88,1117662.81,1604219.52,1110471.38,3832353.71,-2641110.13,-2417818.22,-151.99,-2086477.0,496204.24,425,4216968.44,-9.12,8.83
FIN-2023-00129,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,ENG,Core Engineering & Software R&D,2456650.11,732545.96,1724104.15,70.18,924961.19,660100.31,158784.63,1743846.13,-19741.98,350407.81,14.26,-15596.16,822555.09,99,1698703.47,2.66,21.79
FIN-2023-00130,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,SALES,Global Enterprise Sales & Field Ops,7777936.44,2098158.42,5679778.02,73.02,564319.16,1276772.73,990106.95,2831198.84,2848579.18,3386322.86,43.54,2250377.55,1194985.96,267,3022832.23,-6.34,15.39
FIN-2023-00131,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,MKTG,Global Growth & Brand Marketing,14264050.24,4044605.49,10219444.75,71.64,2355648.82,2617395.82,771501.98,5744546.62,4474898.13,5237690.74,36.72,3535169.52,1695094.69,116,5745773.17,-0.02,27.95
FIN-2023-00132,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,CSM,Customer Success & Technical Account Mgmt,12432930.34,3986711.45,8446218.89,67.93,2913787.54,2456479.14,199202.37,5569469.05,2876749.84,3726715.12,29.97,2272632.37,1888811.73,121,6056429.14,-8.04,33.58
FIN-2023-00133,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,OPS,Cloud Infrastructure & Network Operations,15652601.81,4856214.96,10796386.85,68.98,2614542.12,2692224.15,289038.03,5595804.3,5200582.55,5704471.13,36.44,4108460.21,1119752.4,405,5840252.95,-4.19,12.93
FIN-2023-00134,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,GA,Corporate General & Administrative,2990558.4,831488.89,2159069.51,72.2,1004298.28,2464660.64,454058.92,3923017.84,-1763948.33,-1528916.48,-51.12,-1393519.18,522292.99,157,3668107.44,6.95,13.63
FIN-2023-00135,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,LEGAL,"Legal, Risk & Compliance",3840612.07,714873.51,3125738.56,81.39,3241281.59,2485052.67,511384.3,6237718.56,-3111980.0,-2821716.26,-73.47,-2458464.2,645030.53,101,5750465.28,8.47,30.21
FIN-2023-00136,2023,Q3,2023-Q3,ECP,Enterprise Cloud Platform,PROD,Product Strategy & User Experience,2367380.4,812615.47,1554764.93,65.67,787834.83,2671398.21,694389.76,4153622.8,-2598857.87,-1921658.03,-81.17,-2053097.72,1504888.54,276,4599325.5,-9.69,35.22
FIN-2023-00137,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,ENG,Core Engineering & Software R&D,2798537.25,950812.81,1847724.44,66.02,3369298.79,2321705.1,469503.34,6160507.23,-4312782.79,-3891368.9,-139.05,-3407098.4,936475.31,155,6355842.46,-3.07,17.54
FIN-2023-00138,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,SALES,Global Enterprise Sales & Field Ops,4676825.94,1509298.0,3167527.94,67.73,842293.46,1359993.76,1133510.43,3335797.65,-168269.71,-60173.44,-1.29,-132933.07,240213.94,119,3314323.98,0.65,14.64
FIN-2023-00139,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,MKTG,Global Growth & Brand Marketing,18452883.62,5727788.27,12725095.35,68.96,2468007.59,484636.72,852452.3,3805096.61,8919998.74,9148216.06,49.58,7046799.0,507149.6,372,4241598.48,-10.29,25.99
FIN-2023-00140,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,CSM,Customer Success & Technical Account Mgmt,12997061.09,3075570.79,9921490.3,76.34,2767684.09,922261.64,966442.94,4656388.67,5265101.63,5545234.16,42.67,4159430.29,622516.74,331,4339154.15,7.31,13.07
FIN-2023-00141,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,OPS,Cloud Infrastructure & Network Operations,14127071.65,3027395.38,11099676.27,78.57,2392774.73,1537010.98,1143988.11,5073773.82,6025902.45,6607392.34,46.77,4760462.94,1292199.75,382,5402711.42,-6.09,15.34
FIN-2023-00142,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,GA,Corporate General & Administrative,3513745.11,916392.14,2597352.97,73.92,1592505.9,1892528.96,847242.47,4332277.33,-1734924.36,-1182580.96,-33.66,-1370590.24,1227429.77,167,4021972.91,7.72,30.82
FIN-2023-00143,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,LEGAL,"Legal, Risk & Compliance",6134278.31,1113321.33,5020956.98,81.85,911729.35,2008401.78,605988.81,3526119.94,1494837.04,1920028.08,31.3,1180921.26,944868.98,479,3804844.58,-7.33,24.59
FIN-2023-00144,2023,Q3,2023-Q3,AIDS,Artificial Intelligence & Data Solutions,PROD,Product Strategy & User Experience,1074166.0,367961.68,706204.32,65.74,437440.45,1069831.19,180126.12,1687397.76,-981193.44,-800566.54,-74.53,-775142.82,401393.12,123,1559369.18,8.21,27.2
FIN-2023-00145,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,ENG,Core Engineering & Software R&D,2349925.7,815905.5,1534020.2,65.28,609325.5,344136.38,189632.88,1143094.76,390925.44,925000.29,39.36,308831.1,1186833.01,414,1076653.53,6.17,23.88
FIN-2023-00146,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,SALES,Global Enterprise Sales & Field Ops,3546192.33,1211170.8,2335021.53,65.85,2907518.69,2429506.13,267975.61,5605000.43,-3269978.9,-2429248.38,-68.5,-2583283.33,1868290.04,39,6111842.21,-8.29,23.46
FIN-2023-00147,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,MKTG,Global Growth & Brand Marketing,18128996.41,4745809.19,13383187.22,73.82,749769.48,596160.23,454798.79,1800728.5,11582458.72,12015640.11,66.28,9150142.39,962625.31,297,1714493.58,5.03,18.59
FIN-2023-00148,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,CSM,Customer Success & Technical Account Mgmt,19040703.71,6012928.44,13027775.27,68.42,3071317.68,2474718.22,334993.34,5881029.24,7146746.03,7427812.39,39.01,5645929.36,624591.91,100,5828195.53,0.91,27.09
FIN-2023-00149,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,OPS,Cloud Infrastructure & Network Operations,8836545.79,2967040.02,5869505.77,66.42,1974657.86,441346.66,652154.6,3068159.12,2801346.65,3330088.03,37.69,2213063.85,1174980.85,180,3008389.44,1.99,35.26
FIN-2023-00150,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,GA,Corporate General & Administrative,1761638.78,574608.47,1187030.31,67.38,1519300.57,1896818.39,1143061.56,4559180.52,-3372150.21,-2738033.59,-155.43,-2663998.67,1409148.04,139,4251560.04,7.24,18.81
FIN-2023-00151,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,LEGAL,"Legal, Risk & Compliance",2831271.65,659816.63,2171455.02,76.7,2822139.73,1286750.36,340647.98,4449538.07,-2278083.05,-1532075.84,-54.11,-1799685.61,1657793.81,484,4915316.66,-9.48,19.28
FIN-2023-00152,2023,Q3,2023-Q3,CZTI,Cybersecurity & Zero-Trust Infrastructure,PROD,Product Strategy & User Experience,901922.84,254193.84,647729.0,71.82,1976267.88,689407.44,1091380.66,3757055.98,-3109326.98,-2368785.7,-262.64,-2456368.31,1645647.28,48,3536531.47,6.24,16.53
FIN-2023-00153,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,ENG,Core Engineering & Software R&D,2043216.61,381588.94,1661627.67,81.32,636389.1,1846670.15,783675.01,3266734.26,-1605106.59,-955580.72,-46.77,-1268034.21,1443390.82,368,3305385.08,-1.17,9.74
FIN-2023-00154,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,SALES,Global Enterprise Sales & Field Ops,14738096.2,2680451.72,12057644.48,81.81,1257679.82,2578372.18,1100832.45,4936884.45,7120760.03,7678299.03,52.1,5625400.42,1238975.55,452,4572846.16,7.96,27.9
FIN-2023-00155,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,MKTG,Global Growth & Brand Marketing,2923163.91,658686.63,2264477.28,77.47,961137.52,848099.89,517430.57,2326667.98,-62190.7,220617.62,7.55,-49130.65,628462.94,197,2586042.81,-10.03,29.36
FIN-2023-00156,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,CSM,Customer Success & Technical Account Mgmt,19020159.74,3821375.18,15198784.56,79.91,1142120.71,2273879.6,1151242.32,4567242.63,10631541.93,11246185.47,59.13,8398918.12,1365874.53,324,4304497.04,6.1,10.81
FIN-2023-00157,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,OPS,Cloud Infrastructure & Network Operations,7376330.74,2247990.79,5128339.95,69.52,1160788.87,2071157.14,754014.86,3985960.87,1142379.08,1460167.24,19.8,902479.47,706195.92,245,4392453.38,-9.25,28.19
FIN-2023-00158,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,GA,Corporate General & Administrative,1631539.49,389559.36,1241980.13,76.12,3139861.41,2282005.91,306976.29,5728843.61,-4486863.48,-3846696.8,-235.77,-3544622.15,1422592.62,211,5616778.03,2.0,31.46
FIN-2023-00159,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,LEGAL,"Legal, Risk & Compliance",1494562.26,301394.01,1193168.25,79.83,2111150.93,1245615.52,998942.07,4355708.52,-3162540.27,-2949708.01,-197.36,-2498406.81,472960.57,214,4234080.84,2.87,25.9
FIN-2023-00160,2023,Q3,2023-Q3,GHSS,Global Hardware & Semiconductor Systems,PROD,Product Strategy & User Experience,3763431.88,973727.54,2789704.34,74.13,3372062.79,1809296.49,887532.64,6068891.92,-3279187.58,-2756389.69,-73.24,-2590558.19,1161773.08,290,5767734.85,5.22,18.41
FIN-2023-00161,2023,Q3,2023-Q3,DCBM,Digital Commerce & B2B Marketplace,ENG,Core Engineering & Software R&D,2481917.12,757120.7,1724796.42,69.49,1445154.09,1083933.33,968012.1,3497099.52,-1772303.1,-1404903.26,-56.61,-1400119.45,816444.09,345,3278021.68,6.68,13.51
FIN-2023-00162,2023,Q3,2023-Q3,DCBM,Digital Commerce & B2B Marketplace,SALES,Global Enterprise Sales & Field Ops,3046455.27,994182.28,2052272.99,67.37,3036661.09,1252373.45,1015925.47,5304960.01,-3252687.02,-2494848.48,-81.89,-2569622.75,1684085.64,428,5028049.75,5.51,23.73
FIN-2023-00163,2023,Q3,2023-Q3,DCBM,Digital Commerce & B2B Marketplace,MKTG,Global Growth & Brand Marketing,9757743.64,3148299.18,6609444.46,67.74,2120062.23,2174000.51,464281.29,4758344.03,1851100.43,2614657.59,26.8,1462369.34,1696793.69,225,4413841.0,7.81,21.93
FIN-2023-00164,2023,Q3,2023-Q3,DCBM,Digital Commerce & B2B Marketplace,CSM,Customer Success & Technical Account Mgmt,10950600.27,2918113.02,8032487.25,73.35,2197585.03,1576286.13,554639.79,4328510.95,3703976.3,4466867.6,40.79,2926141.28,1695314.0,271,4413628.58,-1.93,16.52
FIN-2023-00165,2023,Q3,2023-Q3,DCBM,Digital Commerce & B2B Marketplace,OPS,Cloud Infrastructure & Network Operations,6576623.48,2108719.51,4467903.97,67.94,2303136.76,2550122.25,929656.03,5782915.04,-1315011.07,-523256.77,-7.96,-1038858.75,1759454.01,271,5716853.12,1.16,30.04
FIN-2023-00166,2023,Q3,2023-Q3,DCBM,Digital Commerce & B2B Marketplace,GA,Corporate General & Administrative,1735831.24,476548.63,1259282.61,72.55,608786.69,1679555.12,568339.58,2856681.39,-1597398.78,-1415247.86,-81.53,-1261945.04,404779.83,112,3198831.77,-10.7,17.35
