order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,is_late_delivery,delivery_delay_days,order_year,order_month,order_year_month
ord_000148,c_001444,delivered,2017-07-02 00:00:00,2017-07-02 00:00:00,2017-07-03 00:00:00,2017-07-17 00:00:00,2017-07-15 00:00:00,1,2,2017,7,2017-07
ord_000149,c_001265,delivered,2017-09-22 00:00:00,2017-09-22 00:00:00,2017-09-23 00:00:00,2017-10-14 00:00:00,2017-10-05 00:00:00,1,9,2017,9,2017-09
ord_000150,c_000355,delivered,2017-03-29 00:00:00,2017-03-29 00:00:00,2017-03-31 00:00:00,2017-04-16 00:00:00,2017-04-20 00:00:00,0,0,2017,3,2017-03
ord_000151,c_000770,delivered,2018-04-07 00:00:00,2018-04-07 00:00:00,2018-04-09 00:00:00,2018-04-18 00:00:00,2018-04-22 00:00:00,0,0,2018,4,2018-04
ord_000152,c_000180,delivered,2017-02-15 00:00:00,2017-02-15 00:00:00,2017-02-17 00:00:00,2017-03-02 00:00:00,2017-03-07 00:00:00,0,0,2017,2,2017-02
ord_000153,c_000066,delivered,2018-01-27 00:00:00,2018-01-27 00:00:00,2018-01-28 00:00:00,2018-02-19 00:00:00,2018-02-10 00:00:00,1,9,2018,1,2018-01
ord_000154,c_000820,delivered,2017-04-29 00:00:00,2017-04-29 00:00:00,2017-05-01 00:00:00,2017-05-08 00:00:00,2017-05-16 00:00:00,0,0,2017,4,2017-04
ord_000155,c_001372,delivered,2018-06-15 00:00:00,2018-06-15 00:00:00,2018-06-18 00:00:00,2018-06-28 00:00:00,2018-06-28 00:00:00,0,0,2018,6,2018-06
ord_000156,c_000171,delivered,2018-03-23 00:00:00,2018-03-23 00:00:00,2018-03-24 00:00:00,2018-03-28 00:00:00,2018-04-18 00:00:00,0,0,2018,3,2018-03
ord_000157,c_000474,delivered,2017-02-15 00:00:00,2017-02-15 00:00:00,2017-02-17 00:00:00,2017-03-03 00:00:00,2017-02-27 00:00:00,1,4,2017,2,2017-02
ord_000158,c_000534,delivered,2018-05-23 00:00:00,2018-05-23 00:00:00,2018-05-26 00:00:00,2018-06-02 00:00:00,2018-06-19 00:00:00,0,0,2018,5,2018-05
ord_000159,c_001391,delivered,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-15 00:00:00,2018-07-23 00:00:00,2018-08-04 00:00:00,0,0,2018,7,2018-07
ord_000160,c_001131,delivered,2018-06-10 00:00:00,2018-06-10 00:00:00,2018-06-12 00:00:00,2018-06-29 00:00:00,2018-06-26 00:00:00,1,3,2018,6,2018-06
ord_000161,c_000439,delivered,2018-08-20 00:00:00,2018-08-20 00:00:00,2018-08-23 00:00:00,2018-09-03 00:00:00,2018-09-08 00:00:00,0,0,2018,8,2018-08
ord_000162,c_000835,delivered,2017-01-03 00:00:00,2017-01-03 00:00:00,2017-01-04 00:00:00,2017-01-10 00:00:00,2017-01-24 00:00:00,0,0,2017,1,2017-01
ord_000163,c_000227,delivered,2017-01-28 00:00:00,2017-01-28 00:00:00,2017-01-29 00:00:00,2017-02-17 00:00:00,2017-02-18 00:00:00,0,0,2017,1,2017-01
ord_000164,c_001468,delivered,2018-01-16 00:00:00,2018-01-16 00:00:00,2018-01-19 00:00:00,2018-02-04 00:00:00,2018-01-29 00:00:00,1,6,2018,1,2018-01
ord_000165,c_000442,delivered,2017-06-06 00:00:00,2017-06-06 00:00:00,2017-06-07 00:00:00,2017-06-28 00:00:00,2017-06-27 00:00:00,1,1,2017,6,2017-06
ord_000166,c_000396,delivered,2018-05-26 00:00:00,2018-05-26 00:00:00,2018-05-28 00:00:00,2018-06-09 00:00:00,2018-06-15 00:00:00,0,0,2018,5,2018-05
ord_000167,c_000728,delivered,2017-11-29 00:00:00,2017-11-29 00:00:00,2017-12-02 00:00:00,2017-12-09 00:00:00,2017-12-22 00:00:00,0,0,2017,11,2017-11
ord_000168,c_000084,delivered,2017-04-24 00:00:00,2017-04-24 00:00:00,2017-04-25 00:00:00,2017-05-10 00:00:00,2017-05-13 00:00:00,0,0,2017,4,2017-04
ord_000169,c_001037,delivered,2018-01-24 00:00:00,2018-01-24 00:00:00,2018-01-26 00:00:00,2018-02-15 00:00:00,2018-02-07 00:00:00,1,8,2018,1,2018-01
ord_000170,c_000693,delivered,2018-05-02 00:00:00,2018-05-02 00:00:00,2018-05-04 00:00:00,2018-05-22 00:00:00,2018-05-14 00:00:00,1,8,2018,5,2018-05
ord_000171,c_000493,delivered,2017-09-07 00:00:00,2017-09-07 00:00:00,2017-09-08 00:00:00,2017-09-23 00:00:00,2017-09-22 00:00:00,1,1,2017,9,2017-09
ord_000172,c_001292,delivered,2018-07-25 00:00:00,2018-07-25 00:00:00,2018-07-28 00:00:00,2018-08-09 00:00:00,2018-08-13 00:00:00,0,0,2018,7,2018-07
ord_000173,c_001144,delivered,2017-11-11 00:00:00,2017-11-11 00:00:00,2017-11-13 00:00:00,2017-11-21 00:00:00,2017-11-25 00:00:00,0,0,2017,11,2017-11
ord_000174,c_000970,delivered,2017-08-27 00:00:00,2017-08-27 00:00:00,2017-08-29 00:00:00,2017-08-31 00:00:00,2017-09-17 00:00:00,0,0,2017,8,2017-08
ord_000175,c_000353,delivered,2017-08-22 00:00:00,2017-08-22 00:00:00,2017-08-24 00:00:00,2017-08-26 00:00:00,2017-09-14 00:00:00,0,0,2017,8,2017-08
ord_000176,c_001081,delivered,2017-10-30 00:00:00,2017-10-30 00:00:00,2017-11-01 00:00:00,2017-11-22 00:00:00,2017-11-12 00:00:00,1,10,2017,10,2017-10
ord_000177,c_000040,delivered,2017-11-30 00:00:00,2017-11-30 00:00:00,2017-12-03 00:00:00,2017-12-17 00:00:00,2017-12-18 00:00:00,0,0,2017,11,2017-11
ord_000178,c_001360,delivered,2017-04-23 00:00:00,2017-04-23 00:00:00,2017-04-24 00:00:00,2017-05-11 00:00:00,2017-05-08 00:00:00,1,3,2017,4,2017-04
ord_000179,c_000640,delivered,2017-12-28 00:00:00,2017-12-28 00:00:00,2017-12-29 00:00:00,2018-01-11 00:00:00,2018-01-14 00:00:00,0,0,2017,12,2017-12
ord_000180,c_000173,delivered,2017-04-07 00:00:00,2017-04-07 00:00:00,2017-04-08 00:00:00,2017-04-19 00:00:00,2017-04-23 00:00:00,0,0,2017,4,2017-04
ord_000181,c_000259,delivered,2017-01-16 00:00:00,2017-01-16 00:00:00,2017-01-18 00:00:00,2017-02-05 00:00:00,2017-01-29 00:00:00,1,7,2017,1,2017-01
ord_000182,c_000517,delivered,2018-07-10 00:00:00,2018-07-10 00:00:00,2018-07-13 00:00:00,2018-07-17 00:00:00,2018-07-31 00:00:00,0,0,2018,7,2018-07
ord_000183,c_000730,delivered,2018-01-11 00:00:00,2018-01-11 00:00:00,2018-01-12 00:00:00,2018-02-03 00:00:00,2018-01-24 00:00:00,1,10,2018,1,2018-01
ord_000184,c_000523,delivered,2018-01-25 00:00:00,2018-01-25 00:00:00,2018-01-28 00:00:00,2018-02-16 00:00:00,2018-02-19 00:00:00,0,0,2018,1,2018-01
ord_000185,c_000839,delivered,2017-08-05 00:00:00,2017-08-05 00:00:00,2017-08-06 00:00:00,2017-08-15 00:00:00,2017-08-25 00:00:00,0,0,2017,8,2017-08
ord_000186,c_000117,delivered,2018-02-03 00:00:00,2018-02-03 00:00:00,2018-02-05 00:00:00,2018-02-07 00:00:00,2018-02-25 00:00:00,0,0,2018,2,2018-02
ord_000187,c_000184,delivered,2017-09-17 00:00:00,2017-09-17 00:00:00,2017-09-18 00:00:00,2017-09-29 00:00:00,2017-10-08 00:00:00,0,0,2017,9,2017-09
ord_000188,c_001140,delivered,2017-11-16 00:00:00,2017-11-16 00:00:00,2017-11-18 00:00:00,2017-12-02 00:00:00,2017-11-29 00:00:00,1,3,2017,11,2017-11
ord_000189,c_000162,delivered,2017-07-15 00:00:00,2017-07-15 00:00:00,2017-07-17 00:00:00,2017-07-20 00:00:00,2017-08-03 00:00:00,0,0,2017,7,2017-07
ord_000190,c_000543,delivered,2018-04-23 00:00:00,2018-04-23 00:00:00,2018-04-24 00:00:00,2018-04-28 00:00:00,2018-05-12 00:00:00,0,0,2018,4,2018-04
ord_000191,c_001261,delivered,2018-02-22 00:00:00,2018-02-22 00:00:00,2018-02-25 00:00:00,2018-03-12 00:00:00,2018-03-06 00:00:00,1,6,2018,2,2018-02
ord_000192,c_000839,delivered,2018-04-20 00:00:00,2018-04-20 00:00:00,2018-04-22 00:00:00,2018-05-10 00:00:00,2018-05-02 00:00:00,1,8,2018,4,2018-04
ord_000193,c_001090,delivered,2018-07-22 00:00:00,2018-07-22 00:00:00,2018-07-25 00:00:00,2018-08-07 00:00:00,2018-08-15 00:00:00,0,0,2018,7,2018-07
ord_000194,c_001094,delivered,2018-06-28 00:00:00,2018-06-28 00:00:00,2018-06-29 00:00:00,2018-07-08 00:00:00,2018-07-13 00:00:00,0,0,2018,6,2018-06
ord_000195,c_000447,delivered,2017-08-19 00:00:00,2017-08-19 00:00:00,2017-08-21 00:00:00,2017-08-31 00:00:00,2017-09-01 00:00:00,0,0,2017,8,2017-08
ord_000196,c_000416,delivered,2018-06-05 00:00:00,2018-06-05 00:00:00,2018-06-08 00:00:00,2018-06-20 00:00:00,2018-06-28 00:00:00,0,0,2018,6,2018-06
ord_000197,c_000532,delivered,2017-07-19 00:00:00,2017-07-19 00:00:00,2017-07-21 00:00:00,2017-07-25 00:00:00,2017-08-14 00:00:00,0,0,2017,7,2017-07
ord_000198,c_000441,delivered,2018-08-22 00:00:00,2018-08-22 00:00:00,2018-08-23 00:00:00,2018-09-09 00:00:00,2018-09-03 00:00:00,1,6,2018,8,2018-08
ord_000199,c_000738,delivered,2017-01-21 00:00:00,2017-01-21 00:00:00,2017-01-23 00:00:00,2017-01-31 00:00:00,2017-02-10 00:00:00,0,0,2017,1,2017-01
ord_000200,c_000464,delivered,2017-11-07 00:00:00,2017-11-07 00:00:00,2017-11-08 00:00:00,2017-11-11 00:00:00,2017-12-01 00:00:00,0,0,2017,11,2017-11
ord_000201,c_000396,delivered,2018-08-11 00:00:00,2018-08-11 00:00:00,2018-08-14 00:00:00,2018-08-28 00:00:00,2018-08-25 00:00:00,1,3,2018,8,2018-08
ord_000202,c_000711,delivered,2018-08-19 00:00:00,2018-08-19 00:00:00,2018-08-21 00:00:00,2018-09-10 00:00:00,2018-09-13 00:00:00,0,0,2018,8,2018-08
ord_000203,c_000395,delivered,2018-03-10 00:00:00,2018-03-10 00:00:00,2018-03-13 00:00:00,2018-03-29 00:00:00,2018-04-04 00:00:00,0,0,2018,3,2018-03
ord_000204,c_000326,delivered,2018-01-06 00:00:00,2018-01-06 00:00:00,2018-01-07 00:00:00,2018-01-19 00:00:00,2018-01-31 00:00:00,0,0,2018,1,2018-01
ord_000205,c_001115,delivered,2018-07-14 00:00:00,2018-07-14 00:00:00,2018-07-15 00:00:00,2018-07-18 00:00:00,2018-07-26 00:00:00,0,0,2018,7,2018-07
ord_000206,c_000750,delivered,2017-03-19 00:00:00,2017-03-19 00:00:00,2017-03-22 00:00:00,2017-03-27 00:00:00,2017-04-01 00:00:00,0,0,2017,3,2017-03
ord_000207,c_001094,delivered,2018-06-26 00:00:00,2018-06-26 00:00:00,2018-06-29 00:00:00,2018-07-02 00:00:00,2018-07-15 00:00:00,0,0,2018,6,2018-06
ord_000208,c_001190,delivered,2017-10-12 00:00:00,2017-10-12 00:00:00,2017-10-13 00:00:00,2017-11-01 00:00:00,2017-10-28 00:00:00,1,4,2017,10,2017-10
ord_000209,c_000642,delivered,2017-05-20 00:00:00,2017-05-20 00:00:00,2017-05-23 00:00:00,2017-06-10 00:00:00,2017-06-11 00:00:00,0,0,2017,5,2017-05
ord_000210,c_000214,delivered,2018-07-07 00:00:00,2018-07-07 00:00:00,2018-07-08 00:00:00,2018-07-31 00:00:00,2018-07-25 00:00:00,1,6,2018,7,2018-07
ord_000211,c_001359,delivered,2017-10-09 00:00:00,2017-10-09 00:00:00,2017-10-12 00:00:00,2017-10-31 00:00:00,2017-10-26 00:00:00,1,5,2017,10,2017-10
ord_000212,c_000369,delivered,2018-07-16 00:00:00,2018-07-16 00:00:00,2018-07-17 00:00:00,2018-08-06 00:00:00,2018-08-09 00:00:00,0,0,2018,7,2018-07
ord_000213,c_000049,delivered,2017-09-15 00:00:00,2017-09-15 00:00:00,2017-09-16 00:00:00,2017-10-04 00:00:00,2017-10-12 00:00:00,0,0,2017,9,2017-09
ord_000214,c_001076,delivered,2017-12-26 00:00:00,2017-12-26 00:00:00,2017-12-28 00:00:00,2017-12-31 00:00:00,2018-01-22 00:00:00,0,0,2017,12,2017-12
ord_000215,c_001313,delivered,2018-03-16 00:00:00,2018-03-16 00:00:00,2018-03-17 00:00:00,2018-04-03 00:00:00,2018-03-28 00:00:00,1,6,2018,3,2018-03
ord_000216,c_001263,shipped,2017-09-27 00:00:00,2017-09-27 00:00:00,2017-09-28 00:00:00,,2017-10-14 00:00:00,0,0,2017,9,2017-09
ord_000217,c_000133,delivered,2017-05-14 00:00:00,2017-05-14 00:00:00,2017-05-16 00:00:00,2017-05-30 00:00:00,2017-06-05 00:00:00,0,0,2017,5,2017-05
ord_000218,c_000999,delivered,2017-04-14 00:00:00,2017-04-14 00:00:00,2017-04-16 00:00:00,2017-05-03 00:00:00,2017-05-02 00:00:00,1,1,2017,4,2017-04
ord_000219,c_000786,delivered,2017-04-05 00:00:00,2017-04-05 00:00:00,2017-04-08 00:00:00,2017-04-16 00:00:00,2017-04-20 00:00:00,0,0,2017,4,2017-04
ord_000220,c_001190,delivered,2018-07-27 00:00:00,2018-07-27 00:00:00,2018-07-30 00:00:00,2018-08-10 00:00:00,2018-08-15 00:00:00,0,0,2018,7,2018-07
ord_000221,c_001398,delivered,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-26 00:00:00,2018-05-06 00:00:00,2018-05-14 00:00:00,0,0,2018,4,2018-04
ord_000222,c_000373,delivered,2017-08-29 00:00:00,2017-08-29 00:00:00,2017-09-01 00:00:00,2017-09-11 00:00:00,2017-09-16 00:00:00,0,0,2017,8,2017-08
ord_000223,c_000479,delivered,2017-01-13 00:00:00,2017-01-13 00:00:00,2017-01-16 00:00:00,2017-01-17 00:00:00,2017-02-09 00:00:00,0,0,2017,1,2017-01
ord_000224,c_000832,delivered,2017-05-27 00:00:00,2017-05-27 00:00:00,2017-05-28 00:00:00,2017-06-11 00:00:00,2017-06-18 00:00:00,0,0,2017,5,2017-05
ord_000225,c_000650,delivered,2017-04-05 00:00:00,2017-04-05 00:00:00,2017-04-07 00:00:00,2017-04-17 00:00:00,2017-05-01 00:00:00,0,0,2017,4,2017-04
ord_000226,c_000682,delivered,2017-10-20 00:00:00,2017-10-20 00:00:00,2017-10-22 00:00:00,2017-10-28 00:00:00,2017-11-02 00:00:00,0,0,2017,10,2017-10
ord_000227,c_000688,delivered,2017-01-25 00:00:00,2017-01-25 00:00:00,2017-01-26 00:00:00,2017-02-06 00:00:00,2017-02-11 00:00:00,0,0,2017,1,2017-01
ord_000228,c_001324,delivered,2017-09-29 00:00:00,2017-09-29 00:00:00,2017-09-30 00:00:00,2017-10-18 00:00:00,2017-10-16 00:00:00,1,2,2017,9,2017-09
ord_000229,c_000082,shipped,2018-05-20 00:00:00,2018-05-20 00:00:00,2018-05-21 00:00:00,,2018-06-12 00:00:00,0,0,2018,5,2018-05
ord_000230,c_000087,delivered,2017-06-15 00:00:00,2017-06-15 00:00:00,2017-06-16 00:00:00,2017-06-26 00:00:00,2017-07-11 00:00:00,0,0,2017,6,2017-06
ord_000231,c_000225,delivered,2017-03-28 00:00:00,2017-03-28 00:00:00,2017-03-29 00:00:00,2017-04-11 00:00:00,2017-04-20 00:00:00,0,0,2017,3,2017-03
ord_000232,c_000016,delivered,2018-05-06 00:00:00,2018-05-06 00:00:00,2018-05-07 00:00:00,2018-05-29 00:00:00,2018-05-24 00:00:00,1,5,2018,5,2018-05
ord_000233,c_000822,delivered,2017-05-21 00:00:00,2017-05-21 00:00:00,2017-05-24 00:00:00,2017-06-12 00:00:00,2017-06-07 00:00:00,1,5,2017,5,2017-05
ord_000234,c_001382,delivered,2017-04-13 00:00:00,2017-04-13 00:00:00,2017-04-16 00:00:00,2017-04-20 00:00:00,2017-04-26 00:00:00,0,0,2017,4,2017-04
ord_000235,c_000163,delivered,2017-08-14 00:00:00,2017-08-14 00:00:00,2017-08-17 00:00:00,2017-09-06 00:00:00,2017-09-02 00:00:00,1,4,2017,8,2017-08
ord_000236,c_000514,delivered,2018-07-29 00:00:00,2018-07-29 00:00:00,2018-07-31 00:00:00,2018-08-11 00:00:00,2018-08-24 00:00:00,0,0,2018,7,2018-07
ord_000237,c_000350,delivered,2017-10-21 00:00:00,2017-10-21 00:00:00,2017-10-22 00:00:00,2017-11-06 00:00:00,2017-11-05 00:00:00,1,1,2017,10,2017-10
ord_000238,c_000681,delivered,2017-11-02 00:00:00,2017-11-02 00:00:00,2017-11-03 00:00:00,2017-11-25 00:00:00,2017-11-22 00:00:00,1,3,2017,11,2017-11
ord_000239,c_001488,delivered,2017-09-11 00:00:00,2017-09-11 00:00:00,2017-09-14 00:00:00,2017-09-28 00:00:00,2017-09-30 00:00:00,0,0,2017,9,2017-09
ord_000240,c_001399,delivered,2017-06-29 00:00:00,2017-06-29 00:00:00,2017-07-01 00:00:00,2017-07-23 00:00:00,2017-07-24 00:00:00,0,0,2017,6,2017-06
ord_000241,c_001116,delivered,2017-02-09 00:00:00,2017-02-09 00:00:00,2017-02-12 00:00:00,2017-02-14 00:00:00,2017-02-23 00:00:00,0,0,2017,2,2017-02
ord_000242,c_000181,delivered,2018-06-04 00:00:00,2018-06-04 00:00:00,2018-06-05 00:00:00,2018-06-11 00:00:00,2018-06-18 00:00:00,0,0,2018,6,2018-06
ord_000243,c_000743,delivered,2018-06-30 00:00:00,2018-06-30 00:00:00,2018-07-01 00:00:00,2018-07-10 00:00:00,2018-07-19 00:00:00,0,0,2018,6,2018-06
ord_000244,c_001325,delivered,2017-08-24 00:00:00,2017-08-24 00:00:00,2017-08-27 00:00:00,2017-09-15 00:00:00,2017-09-06 00:00:00,1,9,2017,8,2017-08
ord_000245,c_000660,delivered,2018-04-08 00:00:00,2018-04-08 00:00:00,2018-04-11 00:00:00,2018-04-28 00:00:00,2018-04-28 00:00:00,0,0,2018,4,2018-04
ord_000246,c_001213,delivered,2017-08-16 00:00:00,2017-08-16 00:00:00,2017-08-17 00:00:00,2017-09-04 00:00:00,2017-08-31 00:00:00,1,4,2017,8,2017-08
ord_000247,c_001338,delivered,2018-04-28 00:00:00,2018-04-28 00:00:00,2018-05-01 00:00:00,2018-05-14 00:00:00,2018-05-24 00:00:00,0,0,2018,4,2018-04
ord_000248,c_000493,delivered,2018-03-06 00:00:00,2018-03-06 00:00:00,2018-03-07 00:00:00,2018-03-27 00:00:00,2018-03-23 00:00:00,1,4,2018,3,2018-03
ord_000249,c_000923,delivered,2017-01-22 00:00:00,2017-01-22 00:00:00,2017-01-25 00:00:00,2017-02-15 00:00:00,2017-02-05 00:00:00,1,10,2017,1,2017-01
ord_000250,c_000128,delivered,2017-12-09 00:00:00,2017-12-09 00:00:00,2017-12-11 00:00:00,2017-12-24 00:00:00,2017-12-23 00:00:00,1,1,2017,12,2017-12
ord_000251,c_001450,delivered,2017-02-09 00:00:00,2017-02-09 00:00:00,2017-02-10 00:00:00,2017-02-13 00:00:00,2017-02-23 00:00:00,0,0,2017,2,2017-02
ord_000252,c_000565,delivered,2017-06-22 00:00:00,2017-06-22 00:00:00,2017-06-24 00:00:00,2017-07-10 00:00:00,2017-07-14 00:00:00,0,0,2017,6,2017-06
ord_000253,c_001211,delivered,2018-03-15 00:00:00,2018-03-15 00:00:00,2018-03-18 00:00:00,2018-03-21 00:00:00,2018-04-08 00:00:00,0,0,2018,3,2018-03
ord_000254,c_000550,delivered,2017-06-28 00:00:00,2017-06-28 00:00:00,2017-06-30 00:00:00,2017-07-07 00:00:00,2017-07-19 00:00:00,0,0,2017,6,2017-06
ord_000255,c_000453,delivered,2018-08-21 00:00:00,2018-08-21 00:00:00,2018-08-24 00:00:00,2018-09-07 00:00:00,2018-09-13 00:00:00,0,0,2018,8,2018-08
ord_000256,c_000471,delivered,2017-05-13 00:00:00,2017-05-13 00:00:00,2017-05-15 00:00:00,2017-05-22 00:00:00,2017-06-07 00:00:00,0,0,2017,5,2017-05
ord_000257,c_000988,delivered,2017-12-17 00:00:00,2017-12-17 00:00:00,2017-12-19 00:00:00,2017-12-21 00:00:00,2018-01-11 00:00:00,0,0,2017,12,2017-12
ord_000258,c_000738,delivered,2018-06-09 00:00:00,2018-06-09 00:00:00,2018-06-11 00:00:00,2018-07-02 00:00:00,2018-07-04 00:00:00,0,0,2018,6,2018-06
ord_000259,c_000224,delivered,2018-06-24 00:00:00,2018-06-24 00:00:00,2018-06-25 00:00:00,2018-07-03 00:00:00,2018-07-17 00:00:00,0,0,2018,6,2018-06
ord_000260,c_000154,delivered,2018-05-21 00:00:00,2018-05-21 00:00:00,2018-05-23 00:00:00,2018-06-01 00:00:00,2018-06-03 00:00:00,0,0,2018,5,2018-05
ord_000261,c_000560,delivered,2017-03-25 00:00:00,2017-03-25 00:00:00,2017-03-28 00:00:00,2017-04-12 00:00:00,2017-04-13 00:00:00,0,0,2017,3,2017-03
ord_000262,c_000351,delivered,2018-04-09 00:00:00,2018-04-09 00:00:00,2018-04-12 00:00:00,2018-04-26 00:00:00,2018-05-06 00:00:00,0,0,2018,4,2018-04
ord_000263,c_001171,delivered,2017-12-09 00:00:00,2017-12-09 00:00:00,2017-12-10 00:00:00,2017-12-28 00:00:00,2017-12-29 00:00:00,0,0,2017,12,2017-12
ord_000264,c_000349,delivered,2017-10-07 00:00:00,2017-10-07 00:00:00,2017-10-08 00:00:00,2017-10-30 00:00:00,2017-11-02 00:00:00,0,0,2017,10,2017-10
ord_000265,c_000182,delivered,2017-09-20 00:00:00,2017-09-20 00:00:00,2017-09-23 00:00:00,2017-10-09 00:00:00,2017-10-09 00:00:00,0,0,2017,9,2017-09
ord_000266,c_000637,delivered,2017-06-15 00:00:00,2017-06-15 00:00:00,2017-06-17 00:00:00,2017-07-07 00:00:00,2017-07-11 00:00:00,0,0,2017,6,2017-06
ord_000267,c_001018,delivered,2017-10-20 00:00:00,2017-10-20 00:00:00,2017-10-23 00:00:00,2017-10-24 00:00:00,2017-11-10 00:00:00,0,0,2017,10,2017-10
ord_000268,c_000179,delivered,2018-05-24 00:00:00,2018-05-24 00:00:00,2018-05-25 00:00:00,2018-05-31 00:00:00,2018-06-07 00:00:00,0,0,2018,5,2018-05
ord_000269,c_001063,delivered,2018-08-03 00:00:00,2018-08-03 00:00:00,2018-08-04 00:00:00,2018-08-16 00:00:00,2018-08-21 00:00:00,0,0,2018,8,2018-08
ord_000270,c_000772,delivered,2017-08-14 00:00:00,2017-08-14 00:00:00,2017-08-17 00:00:00,2017-09-06 00:00:00,2017-09-05 00:00:00,1,1,2017,8,2017-08
ord_000271,c_000894,delivered,2017-06-19 00:00:00,2017-06-19 00:00:00,2017-06-21 00:00:00,2017-07-10 00:00:00,2017-07-10 00:00:00,0,0,2017,6,2017-06
ord_000272,c_001027,delivered,2018-08-21 00:00:00,2018-08-21 00:00:00,2018-08-23 00:00:00,2018-08-26 00:00:00,2018-09-03 00:00:00,0,0,2018,8,2018-08
ord_000273,c_001016,delivered,2018-03-24 00:00:00,2018-03-24 00:00:00,2018-03-25 00:00:00,2018-03-31 00:00:00,2018-04-08 00:00:00,0,0,2018,3,2018-03
ord_000274,c_000064,delivered,2018-05-17 00:00:00,2018-05-17 00:00:00,2018-05-20 00:00:00,2018-06-04 00:00:00,2018-06-09 00:00:00,0,0,2018,5,2018-05
ord_000275,c_000029,delivered,2018-06-11 00:00:00,2018-06-11 00:00:00,2018-06-14 00:00:00,2018-06-18 00:00:00,2018-07-05 00:00:00,0,0,2018,6,2018-06
ord_000276,c_000372,delivered,2018-01-14 00:00:00,2018-01-14 00:00:00,2018-01-15 00:00:00,2018-02-02 00:00:00,2018-02-08 00:00:00,0,0,2018,1,2018-01
ord_000277,c_000097,delivered,2017-07-20 00:00:00,2017-07-20 00:00:00,2017-07-23 00:00:00,2017-08-07 00:00:00,2017-08-13 00:00:00,0,0,2017,7,2017-07
ord_000278,c_001466,delivered,2017-09-07 00:00:00,2017-09-07 00:00:00,2017-09-08 00:00:00,2017-09-28 00:00:00,2017-09-24 00:00:00,1,4,2017,9,2017-09
ord_000279,c_001227,delivered,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-15 00:00:00,2018-02-23 00:00:00,2018-03-07 00:00:00,0,0,2018,2,2018-02
ord_000280,c_001435,delivered,2017-05-05 00:00:00,2017-05-05 00:00:00,2017-05-07 00:00:00,2017-05-23 00:00:00,2017-05-21 00:00:00,1,2,2017,5,2017-05
ord_000281,c_000993,delivered,2017-04-23 00:00:00,2017-04-23 00:00:00,2017-04-26 00:00:00,2017-05-07 00:00:00,2017-05-17 00:00:00,0,0,2017,4,2017-04
ord_000282,c_000021,delivered,2017-05-17 00:00:00,2017-05-17 00:00:00,2017-05-19 00:00:00,2017-06-08 00:00:00,2017-06-06 00:00:00,1,2,2017,5,2017-05
ord_000283,c_000735,delivered,2018-05-11 00:00:00,2018-05-11 00:00:00,2018-05-13 00:00:00,2018-05-22 00:00:00,2018-06-01 00:00:00,0,0,2018,5,2018-05
ord_000284,c_001126,delivered,2017-05-30 00:00:00,2017-05-30 00:00:00,2017-05-31 00:00:00,2017-06-03 00:00:00,2017-06-14 00:00:00,0,0,2017,5,2017-05
ord_000285,c_001070,delivered,2017-12-09 00:00:00,2017-12-09 00:00:00,2017-12-10 00:00:00,2017-12-15 00:00:00,2017-12-25 00:00:00,0,0,2017,12,2017-12
ord_000286,c_000066,delivered,2018-08-03 00:00:00,2018-08-03 00:00:00,2018-08-06 00:00:00,2018-08-11 00:00:00,2018-08-18 00:00:00,0,0,2018,8,2018-08
ord_000287,c_000603,delivered,2017-11-17 00:00:00,2017-11-17 00:00:00,2017-11-18 00:00:00,2017-12-08 00:00:00,2017-12-12 00:00:00,0,0,2017,11,2017-11
ord_000288,c_001188,delivered,2018-06-16 00:00:00,2018-06-16 00:00:00,2018-06-19 00:00:00,2018-07-01 00:00:00,2018-07-10 00:00:00,0,0,2018,6,2018-06
ord_000289,c_001135,delivered,2017-10-16 00:00:00,2017-10-16 00:00:00,2017-10-19 00:00:00,2017-10-31 00:00:00,2017-11-10 00:00:00,0,0,2017,10,2017-10
ord_000290,c_000338,delivered,2018-05-04 00:00:00,2018-05-04 00:00:00,2018-05-05 00:00:00,2018-05-28 00:00:00,2018-05-23 00:00:00,1,5,2018,5,2018-05
ord_000291,c_000123,delivered,2018-05-07 00:00:00,2018-05-07 00:00:00,2018-05-09 00:00:00,2018-05-29 00:00:00,2018-06-03 00:00:00,0,0,2018,5,2018-05
ord_000292,c_000447,delivered,2017-09-09 00:00:00,2017-09-09 00:00:00,2017-09-11 00:00:00,2017-09-21 00:00:00,2017-10-03 00:00:00,0,0,2017,9,2017-09
ord_000293,c_000611,delivered,2017-03-18 00:00:00,2017-03-18 00:00:00,2017-03-20 00:00:00,2017-04-01 00:00:00,2017-04-06 00:00:00,0,0,2017,3,2017-03
ord_000294,c_001315,delivered,2018-01-27 00:00:00,2018-01-27 00:00:00,2018-01-29 00:00:00,2018-02-16 00:00:00,2018-02-22 00:00:00,0,0,2018,1,2018-01
ord_000295,c_000671,delivered,2018-02-16 00:00:00,2018-02-16 00:00:00,2018-02-19 00:00:00,2018-03-07 00:00:00,2018-03-02 00:00:00,1,5,2018,2,2018-02
